"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval","a_GAMMA_04_est","a_GAMMA_04_se","a_GAMMA_04_wald","a_GAMMA_04_pval","a_GAMMA_14_est","a_GAMMA_14_se","a_GAMMA_14_wald","a_GAMMA_14_pval","b_GAMMA_04_est","b_GAMMA_04_se","b_GAMMA_04_wald","b_GAMMA_04_pval","b_GAMMA_14_est","b_GAMMA_14_se","b_GAMMA_14_wald","b_GAMMA_14_pval","a_GAMMA_05_est","a_GAMMA_05_se","a_GAMMA_05_wald","a_GAMMA_05_pval","a_GAMMA_15_est","a_GAMMA_15_se","a_GAMMA_15_wald","a_GAMMA_15_pval","b_GAMMA_05_est","b_GAMMA_05_se","b_GAMMA_05_wald","b_GAMMA_05_pval","b_GAMMA_15_est","b_GAMMA_15_se","b_GAMMA_15_wald","b_GAMMA_15_pval","a_GAMMA_06_est","a_GAMMA_06_se","a_GAMMA_06_wald","a_GAMMA_06_pval","a_GAMMA_16_est","a_GAMMA_16_se","a_GAMMA_16_wald","a_GAMMA_16_pval","b_GAMMA_06_est","b_GAMMA_06_se","b_GAMMA_06_wald","b_GAMMA_06_pval","b_GAMMA_16_est","b_GAMMA_16_se","b_GAMMA_16_wald","b_GAMMA_16_pval"
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:06 PM","b1_male_aeh_pulmonary_mental_peak_serial7.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\PEAK.dat""","./studies/hrs/physical-cognitive/b1_male_aeh_pulmonary_mental_peak_serial7.out","hrs","b1","male","aeh","peak","serial7",535,5,NA,28,-19832.675,39721.35,39841.254,39752.373,39724.559486166,TRUE,TRUE,NA,0,10.395,897.185,0.012,0.991,0.389,46.513,0.008,0.993,3.329,184.837,0.018,0.986,1.191,219.905,0.005,0.996,-0.373,0.364,-1.024,0.306,12303.092,801.014,15.359,0,455.941,64.124,7.11,0,-662.276,132.671,-4.992,0,358.474,28.68,12.499,0,0.194,5.353,0.036,0.971,0.009,0.415,0.022,0.983,-0.023,0.863,-0.027,0.979,358.474,28.68,12.499,0,320.419,13.749,23.305,0,-6.409,3.128,-2.049,0.04,3.103,0.209,14.85,0,-0.234,0.034,-6.894,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.66,0.434,-8.434,0,-0.364,0.091,-4.011,0,0.003,0.006,0.628,0.53,-0.007,0.001,-7.347,0,7.947,1.455,5.463,0,0.193,0.39,0.494,0.621,0.146,0.023,6.489,0,-0.002,0.003,-0.514,0.607,231.943,63.095,3.676,0,-2.396,12.765,-0.188,0.851,0.721,0.84,0.859,0.39,0.318,0.163,1.955,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:09 PM","b1_male_aeh_pulmonary_mental_peak_tics.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\PEAK.dat""","./studies/hrs/physical-cognitive/b1_male_aeh_pulmonary_mental_peak_tics.out","hrs","b1","male","aeh","peak","tics",535,5,NA,28,-16879.881,33815.761,33935.665,33846.784,33818.970486166,TRUE,TRUE,NA,0,7.363,14.164,0.52,0.603,0.011,6.81,0.002,0.999,1.428,162.22,0.009,0.993,1.477,44.446,0.033,0.973,0.223,1.902,0.117,0.907,12181.499,800.158,15.224,0,393.125,58.363,6.736,0,-602.068,126.561,-4.757,0,484.353,38.127,12.704,0,0.304,7.146,0.042,0.966,0.014,0.512,0.027,0.978,-0.046,1.056,-0.044,0.965,484.353,38.127,12.704,0,320.47,13.753,23.301,0,-6.472,2.974,-2.176,0.03,8.746,0.231,37.791,0,-0.235,0.067,-3.484,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.661,0.431,-8.489,0,-0.363,0.086,-4.227,0,0.004,0.015,0.291,0.771,0.027,0.009,2.966,0.003,7.96,1.449,5.492,0,0.177,0.37,0.477,0.633,0.086,0.046,1.859,0.063,-0.004,0.02,-0.211,0.833,230.54,63.149,3.651,0,-0.643,12.268,-0.052,0.958,0.722,1.367,0.528,0.598,0.255,0.277,0.924,0.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:10 PM","b1_male_aeh_walking_memory_gait_delayedrecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""","./studies/hrs/physical-cognitive/b1_male_aeh_walking_memory_gait_delayedrecall.out","hrs","b1","male","aeh","gait","delayedrecall",318,5,NA,28,-3116.964,6289.927,6395.265,6306.455,6295.54637716263,TRUE,TRUE,NA,0,0.017,0.232,0.073,0.942,0,0.017,0.002,0.998,0.001,0.037,0.034,0.973,0.007,0.104,0.069,0.945,0.007,0.013,0.499,0.618,0.001,0.007,0.158,0.875,0,0.001,0.092,0.926,0,0.002,-0.017,0.986,0.733,0.037,19.652,0,1.528,0.168,9.094,0,0.019,0.005,4.048,0,-0.059,0.022,-2.644,0.008,0.733,0.037,19.652,0,0.828,0.036,23.087,0,-0.02,0.011,-1.742,0.081,3.171,0.252,12.577,0,-0.094,0.047,-2.004,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.249,0,0,0.001,-0.363,0.716,-0.076,0.014,-5.56,0,-0.007,0.002,-3.244,0.001,0.009,0.004,2.236,0.025,0.001,0.001,0.743,0.458,0.147,0.023,6.277,0,-0.002,0.004,-0.674,0.5,0.174,0.155,1.127,0.26,-0.03,0.057,-0.522,0.602,1.39,0.986,1.41,0.159,0.062,0.224,0.278,0.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:11 PM","b1_male_aeh_walking_memory_gait_immediaterecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""","./studies/hrs/physical-cognitive/b1_male_aeh_walking_memory_gait_immediaterecall.out","hrs","b1","male","aeh","gait","immediaterecall",318,5,NA,28,-2857.007,5770.014,5875.351,5786.541,5775.63337716263,TRUE,TRUE,NA,0,0.033,0.143,0.23,0.818,0,0.006,0.031,0.975,0,0.031,-0.011,0.991,0.002,0.03,0.065,0.948,0.009,0.011,0.858,0.391,0.002,0.009,0.186,0.853,0,0,0.15,0.881,0,0.002,-0.015,0.988,0.575,0.032,18.153,0,1.073,0.112,9.545,0,0.022,0.004,5.012,0,-0.069,0.017,-3.998,0,0.575,0.032,18.153,0,0.829,0.036,23.309,0,-0.021,0.01,-2.091,0.037,4.318,0.204,21.203,0,-0.077,0.044,-1.749,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.457,0,0,0,-0.283,0.777,-0.065,0.01,-6.264,0,-0.007,0.002,-3.54,0,0.009,0.004,2.227,0.026,0.001,0.001,1.149,0.251,0.127,0.021,5.956,0,-0.001,0.004,-0.259,0.796,0.176,0.153,1.147,0.251,-0.034,0.049,-0.693,0.488,1.808,0.909,1.99,0.047,-0.131,0.18,-0.728,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:11 PM","b1_male_aeh_walking_mental_gait_serial7.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""","./studies/hrs/physical-cognitive/b1_male_aeh_walking_mental_gait_serial7.out","hrs","b1","male","aeh","gait","serial7",318,5,NA,28,-3614.279,7284.557,7389.895,7301.085,7290.17637716263,TRUE,TRUE,NA,0,0.041,0.185,0.224,0.823,0.003,0.005,0.581,0.561,0,0.032,-0.006,0.995,-0.003,0.016,-0.187,0.852,0.044,0.026,1.693,0.09,0.002,0.011,0.188,0.851,0,0.001,0.197,0.844,0,0.002,-0.04,0.968,0.714,0.034,21.292,0,1.32,0.158,8.369,0,0.056,0.005,11.628,0,-0.092,0.019,-4.764,0,0.714,0.034,21.292,0,0.837,0.037,22.561,0,-0.029,0.011,-2.674,0.007,3.157,0.272,11.592,0,-0.151,0.049,-3.103,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009,0.002,-4.923,0,-0.001,0.001,-1.703,0.089,0.009,0.011,0.803,0.422,-0.015,0.002,-6.516,0,0.009,0.004,2.14,0.032,0.001,0.001,1.124,0.261,0.151,0.028,5.328,0,-0.005,0.004,-1.033,0.302,0.161,0.156,1.029,0.303,-0.028,0.048,-0.58,0.562,0.673,1.087,0.619,0.536,0.187,0.214,0.872,0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:12 PM","b1_male_aeh_walking_mental_gait_tics.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""","./studies/hrs/physical-cognitive/b1_male_aeh_walking_mental_gait_tics.out","hrs","b1","male","aeh","gait","tics",318,5,NA,28,-2273.953,4603.906,4709.243,4620.433,4609.52537716263,TRUE,TRUE,NA,0,0.014,0.045,0.316,0.752,0,0.003,0.188,0.851,0.001,0.013,0.089,0.929,0,0.009,0.037,0.971,0.013,0.01,1.357,0.175,0.001,0.005,0.237,0.812,0,0,0.21,0.834,0,0.001,-0.039,0.969,0.325,0.024,13.74,0,0.268,0.056,4.758,0,0.026,0.005,5.506,0,0,0.011,-0.02,0.984,0.325,0.024,13.74,0,0.83,0.036,23.372,0,-0.021,0.01,-2.147,0.032,9.289,0.162,57.293,0,-0.125,0.034,-3.668,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.478,0,0,0,-0.433,0.665,-0.008,0.006,-1.31,0.19,-0.007,0.002,-3.078,0.002,0.009,0.004,2.16,0.031,0.001,0.001,1.314,0.189,0.061,0.015,4.081,0,0.006,0.004,1.679,0.093,0.182,0.152,1.199,0.231,-0.033,0.046,-0.715,0.475,-0.007,0.706,-0.009,0.993,0.028,0.165,0.17,0.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","11/12/2015","10:39 AM","b1_male_aehplus_muscle_mental_hand_tics.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""","./studies/hrs/physical-cognitive/b1_male_aehplus_muscle_mental_hand_tics.out","hrs","b1","male","aehplus","hand","tics",507,5,NA,41,-8733.391,17548.781,17722.15,17592.011,17556.1874516129,TRUE,TRUE,NA,0,0.673,1.482,0.454,0.65,0.062,0.061,1.022,0.307,-0.09,0.211,-0.426,0.67,-0.076,0.304,-0.249,0.803,-1.106,0.97,-1.14,0.254,151.047,119.204,1.267,0.205,4.286,3.965,1.081,0.28,-25.303,25.59,-0.989,0.323,95.855,66.716,1.437,0.151,0.182,0.37,0.492,0.623,0.072,0.012,6.042,0,0.058,0.057,1.022,0.307,1.385,0.179,7.734,0,35.262,1.126,31.322,0,-0.595,0.235,-2.53,0.011,8.744,0.23,38.032,0,-0.189,0.052,-3.622,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.518,0.05,-10.366,0,-0.007,0.014,-0.525,0.6,0.023,0.009,2.642,0.008,0.018,0.002,7.941,0,0.008,0.141,0.057,0.954,-0.015,0.027,-0.552,0.581,0.086,0.022,3.889,0,-0.01,0.005,-1.944,0.052,25.686,4.973,5.165,0,-0.791,0.994,-0.797,0.426,0.603,0.615,0.981,0.327,0.204,0.218,0.938,0.348,1.021,2.827,0.361,0.718,-0.529,0.51,-1.037,0.3,0.071,0.206,0.342,0.732,-0.272,0.057,-4.762,0,0.246,0.881,0.279,0.78,-0.068,0.166,-0.406,0.684,0.065,0.099,0.655,0.512,0.005,0.036,0.15,0.881,-2.04,0.801,-2.546,0.011,-0.181,0.186,-0.976,0.329,0.061,0.112,0.546,0.585,-0.044,0.04,-1.112,0.266
"Mplus VERSION 7.11","0.1","11/12/2015","10:41 AM","b1_male_aehplus_pulmonary_mental_peak_tics.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\peak.dat""","./studies/hrs/physical-cognitive/b1_male_aehplus_pulmonary_mental_peak_tics.out","hrs","b1","male","aehplus","peak","tics",535,5,NA,41,-12045.207,24172.414,24347.987,24217.84,24179.399801217,TRUE,TRUE,NA,0,8.155,6.794,1.2,0.23,-0.288,0.293,-0.983,0.325,0.623,1.849,0.337,0.736,2.339,1.074,2.177,0.029,0.437,3.302,0.132,0.895,9985.395,766.81,13.022,0,65.871,24.179,2.724,0.006,-119.15,99.172,-1.201,0.23,2948.909,237.454,12.419,0,0.252,0.412,0.612,0.541,0.073,0.013,5.379,0,0.056,0.068,0.826,0.409,1.424,0.184,7.748,0,339.429,14.454,23.483,0,-5.94,2.66,-2.233,0.026,8.603,0.248,34.68,0,-0.181,0.053,-3.405,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.536,0.476,-9.532,0,-0.333,0.079,-4.189,0,0.022,0.009,2.4,0.016,0.018,0.002,7.875,0,7.076,1.414,5.003,0,0.011,0.273,0.041,0.968,0.096,0.023,4.21,0,-0.009,0.005,-1.797,0.072,198.031,62.966,3.145,0.002,14.508,9.806,1.479,0.139,0.865,0.67,1.291,0.197,0.176,0.209,0.843,0.399,-56.074,15.159,-3.699,0,-0.297,2.101,-0.141,0.888,0.09,0.214,0.422,0.673,-0.276,0.058,-4.771,0,2.276,10.491,0.217,0.828,-3.669,1.598,-2.296,0.022,0.059,0.099,0.59,0.555,0.002,0.034,0.048,0.961,-3.536,11.998,-0.295,0.768,-1.18,2.107,-0.56,0.575,0.009,0.111,0.085,0.932,-0.047,0.037,-1.254,0.21
"Mplus VERSION 7.11","0.1","11/12/2015","10:41 AM","b1_male_aehplus_walking_memory_gait_delayedrecall.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""","./studies/hrs/physical-cognitive/b1_male_aehplus_walking_memory_gait_delayedrecall.out","hrs","b1","male","aehplus","gait","delayedrecall",318,5,NA,41,-2214.929,4511.857,4666.101,4536.058,4524.33526086956,TRUE,TRUE,NA,0,0.008,0.017,0.449,0.653,0,0.001,-0.054,0.957,0.003,0.003,0.99,0.322,0.008,0.004,1.796,0.072,0.005,0.01,0.524,0.6,0.023,0.004,5.693,0,0.001,0,2.037,0.042,-0.001,0.001,-1.482,0.138,0.028,0.003,9.428,0,1.075,0.188,5.728,0,0.001,0.006,0.221,0.825,0.005,0.027,0.176,0.86,1.463,0.085,17.262,0,0.859,0.036,23.876,0,-0.022,0.01,-2.149,0.032,3.383,0.264,12.833,0,-0.105,0.042,-2.491,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.155,0,-0.001,0.001,-1.697,0.09,-0.075,0.014,-5.519,0,-0.007,0.002,-3.319,0.001,0.009,0.004,2.224,0.026,0.001,0.001,1.268,0.205,0.147,0.023,6.32,0,-0.002,0.003,-0.483,0.629,0.115,0.154,0.749,0.454,-0.015,0.045,-0.338,0.735,1.125,0.979,1.149,0.251,0.047,0.202,0.232,0.816,-0.064,0.049,-1.321,0.186,0.024,0.012,1.986,0.047,-0.095,0.307,-0.309,0.757,0.014,0.076,0.189,0.85,-0.014,0.024,-0.597,0.55,-0.003,0.006,-0.486,0.627,-0.201,0.162,-1.241,0.214,0.006,0.027,0.224,0.823,-0.068,0.03,-2.24,0.025,-0.009,0.008,-1.189,0.234,-0.438,0.218,-2.012,0.044,0.043,0.035,1.223,0.221
"Mplus VERSION 7.11","0.1","11/12/2015","10:41 AM","b1_male_aehplus_walking_memory_gait_immediaterecall.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""","./studies/hrs/physical-cognitive/b1_male_aehplus_walking_memory_gait_immediaterecall.out","hrs","b1","male","aehplus","gait","immediaterecall",318,5,NA,41,-2049.934,4181.869,4336.113,4206.07,4194.34726086956,TRUE,TRUE,NA,0,0.034,0.016,2.145,0.032,0,0.001,0.325,0.745,-0.001,0.003,-0.296,0.767,0.002,0.004,0.496,0.62,0.002,0.009,0.226,0.821,0.023,0.004,5.658,0,0.001,0,1.977,0.048,-0.001,0.001,-1.42,0.156,0.028,0.003,9.448,0,0.688,0.119,5.786,0,0.003,0.004,0.8,0.423,-0.009,0.018,-0.514,0.607,1.174,0.07,16.651,0,0.86,0.036,23.909,0,-0.023,0.01,-2.201,0.028,4.442,0.212,20.965,0,-0.07,0.041,-1.716,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.194,0,-0.001,0,-1.467,0.142,-0.066,0.01,-6.411,0,-0.007,0.002,-3.351,0.001,0.009,0.004,2.19,0.028,0.001,0.001,1.421,0.155,0.125,0.022,5.786,0,0,0.004,-0.034,0.973,0.116,0.154,0.754,0.451,-0.017,0.046,-0.377,0.706,1.554,0.919,1.69,0.091,-0.104,0.182,-0.573,0.567,-0.065,0.049,-1.347,0.178,0.025,0.011,2.206,0.027,-0.491,0.241,-2.043,0.041,0.069,0.052,1.34,0.18,-0.014,0.024,-0.578,0.563,-0.004,0.006,-0.568,0.57,0.03,0.144,0.206,0.837,-0.04,0.026,-1.509,0.131,-0.068,0.03,-2.24,0.025,-0.009,0.008,-1.23,0.219,-0.281,0.186,-1.507,0.132,-0.003,0.036,-0.072,0.943
"Mplus VERSION 7.11","0.1","11/12/2015","10:42 AM","b1_male_aehplus_walking_mental_gait_serial7.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""","./studies/hrs/physical-cognitive/b1_male_aehplus_walking_mental_gait_serial7.out","hrs","b1","male","aehplus","gait","serial7",318,5,NA,41,-2734.964,5551.927,5706.171,5576.128,5564.40526086956,TRUE,TRUE,NA,0,0.046,0.016,2.853,0.004,0.003,0.001,2.644,0.008,-0.002,0.003,-0.738,0.461,-0.002,0.005,-0.357,0.721,0,0.011,0.02,0.984,0.023,0.004,5.738,0,0.001,0,2.283,0.022,-0.001,0.001,-1.398,0.162,0.027,0.003,9.127,0,0.95,0.161,5.891,0,0.039,0.005,7.874,0,-0.027,0.019,-1.391,0.164,1.289,0.072,17.991,0,0.863,0.036,24.072,0,-0.027,0.011,-2.525,0.012,3.136,0.278,11.287,0,-0.112,0.05,-2.257,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.069,0,-0.001,0.001,-1.927,0.054,0.011,0.011,0.99,0.322,-0.015,0.002,-6.82,0,0.009,0.004,2.193,0.028,0.001,0.001,1.443,0.149,0.153,0.029,5.32,0,-0.005,0.004,-1.14,0.254,0.114,0.153,0.744,0.457,-0.015,0.046,-0.319,0.75,0.731,1.111,0.658,0.51,0.146,0.213,0.686,0.492,-0.062,0.049,-1.26,0.208,0.021,0.013,1.658,0.097,0.618,0.27,2.285,0.022,-0.23,0.073,-3.16,0.002,-0.015,0.024,-0.615,0.538,-0.003,0.006,-0.412,0.681,-0.154,0.16,-0.959,0.338,-0.006,0.031,-0.191,0.849,-0.068,0.03,-2.242,0.025,-0.01,0.008,-1.283,0.2,0.078,0.201,0.388,0.698,-0.067,0.036,-1.846,0.065
"Mplus VERSION 7.11","0.1","11/12/2015","10:42 AM","b1_male_aehplus_walking_mental_gait_tics.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""","./studies/hrs/physical-cognitive/b1_male_aehplus_walking_mental_gait_tics.out","hrs","b1","male","aehplus","gait","tics",318,5,NA,41,-1691.703,3465.406,3619.65,3489.607,3477.88426086956,TRUE,TRUE,NA,0,0.02,0.009,2.115,0.034,0,0.001,0.518,0.605,0,0.002,-0.089,0.929,0.001,0.003,0.349,0.727,-0.002,0.007,-0.309,0.757,0.023,0.004,5.65,0,0.001,0,1.932,0.053,-0.001,0.001,-1.336,0.181,0.028,0.003,9.431,0,0.102,0.068,1.504,0.133,0.013,0.004,3.439,0.001,0.026,0.013,2.074,0.038,0.636,0.05,12.685,0,0.861,0.036,23.909,0,-0.024,0.01,-2.326,0.02,9.334,0.154,60.593,0,-0.117,0.034,-3.409,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.201,0,-0.001,0,-1.551,0.121,-0.008,0.006,-1.258,0.208,-0.007,0.002,-3.121,0.002,0.009,0.004,2.138,0.033,0.002,0.001,1.58,0.114,0.059,0.015,3.848,0,0.008,0.004,2.005,0.045,0.117,0.153,0.763,0.446,-0.019,0.045,-0.415,0.678,-0.093,0.693,-0.135,0.893,0.041,0.158,0.26,0.795,-0.068,0.049,-1.393,0.164,0.028,0.012,2.438,0.015,-0.158,0.149,-1.057,0.29,0.035,0.05,0.685,0.493,-0.015,0.024,-0.603,0.546,-0.003,0.006,-0.481,0.63,0.011,0.082,0.129,0.898,-0.039,0.024,-1.611,0.107,-0.068,0.03,-2.252,0.024,-0.009,0.007,-1.228,0.22,-0.099,0.1,-0.99,0.322,-0.01,0.027,-0.359,0.719
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:32 PM","b1_male_age_muscle_memory_hand_delayedrecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""","./studies/hrs/physical-cognitive/b1_male_age_muscle_memory_hand_delayedrecall.out","hrs","b1","male","age","hand","delayedrecall",507,5,NA,20,-11507.386,23054.771,23139.341,23075.859,23056.4993950617,TRUE,TRUE,NA,0,0.279,7.557,0.037,0.971,-0.004,0.228,-0.015,0.988,0.082,1.33,0.061,0.951,0.056,1.188,0.047,0.963,-0.503,0.313,-1.605,0.108,205.99,155.15,1.328,0.184,7.213,5.811,1.241,0.214,-34.681,31.295,-1.108,0.268,23.6,15.708,1.502,0.133,0.025,2.076,0.012,0.991,0.001,0.241,0.003,0.997,-0.002,0.504,-0.003,0.997,23.6,15.708,1.502,0.133,39.405,0.551,71.482,0,-0.906,0.07,-12.889,0,4.024,0.07,57.82,0,-0.075,0.016,-4.616,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.564,0.083,-6.82,0,-0.005,0.018,-0.269,0.788,-0.057,0.006,-9.5,0,-0.002,0.001,-2.252,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
