"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval","a_GAMMA_04_est","a_GAMMA_04_se","a_GAMMA_04_wald","a_GAMMA_04_pval","a_GAMMA_14_est","a_GAMMA_14_se","a_GAMMA_14_wald","a_GAMMA_14_pval","b_GAMMA_04_est","b_GAMMA_04_se","b_GAMMA_04_wald","b_GAMMA_04_pval","b_GAMMA_14_est","b_GAMMA_14_se","b_GAMMA_14_wald","b_GAMMA_14_pval","a_GAMMA_05_est","a_GAMMA_05_se","a_GAMMA_05_wald","a_GAMMA_05_pval","a_GAMMA_15_est","a_GAMMA_15_se","a_GAMMA_15_wald","a_GAMMA_15_pval","b_GAMMA_05_est","b_GAMMA_05_se","b_GAMMA_05_wald","b_GAMMA_05_pval","b_GAMMA_15_est","b_GAMMA_15_se","b_GAMMA_15_wald","b_GAMMA_15_pval","a_GAMMA_06_est","a_GAMMA_06_se","a_GAMMA_06_wald","a_GAMMA_06_pval","a_GAMMA_16_est","a_GAMMA_16_se","a_GAMMA_16_wald","a_GAMMA_16_pval","b_GAMMA_06_est","b_GAMMA_06_se","b_GAMMA_06_wald","b_GAMMA_06_pval","b_GAMMA_16_est","b_GAMMA_16_se","b_GAMMA_16_wald","b_GAMMA_16_pval"
"Mplus VERSION 7.3","0.1","07/18/2015"," 2:53 PM","b1_male_aeh_pulmonary_executive_pek_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/NEW models for PEK/b1_male_aeh_pulmonary_executive_pek_trailsb.out","eas","b1","male","aeh","pek","trailsb",72,8,NA,29,-3278.915,6615.831,6681.854,6590.485,6657.25957142857,TRUE,TRUE,NA,0,956.145,1282.996,0.745,0.456,11.7,68.11,0.172,0.864,-300.946,326.658,-0.921,0.357,-94.939,403.8,-0.235,0.814,-267.658,634.006,-0.422,0.673,12393.749,4933.394,2.512,0.012,244.432,352.122,0.694,0.488,-812.638,1069.786,-0.76,0.447,4309.086,496.844,8.673,0,1632.325,733.599,2.225,0.026,34.686,29.946,1.158,0.247,-106.156,171.634,-0.619,0.536,1652.596,158.728,10.412,0,413.574,61.667,6.707,0,-29.158,30.956,-0.942,0.346,159.642,30.558,5.224,0,-0.019,9.186,-0.002,0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.867,5.247,-0.928,0.354,0.428,2.019,0.212,0.832,1.11,2.268,0.49,0.624,0.187,0.574,0.325,0.745,5.803,6.352,0.914,0.361,0.397,1.973,0.201,0.841,-6.497,3.319,-1.957,0.05,0.304,0.822,0.371,0.711,3.09,3.192,0.968,0.333,-0.122,1.033,-0.118,0.906,-0.657,1.386,-0.474,0.635,0.424,0.325,1.304,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","07/18/2015"," 3:50 PM","b1_male_aeh_pulmonary_memory_pek_digitspan.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/NEW models for PEK/b1_male_aeh_pulmonary_memory_pek_digitspan.out","eas","b1","male","aeh","pek","digitspan",72,7,NA,29,-2147.225,4352.451,4418.474,4327.105,4393.87957142857,TRUE,TRUE,NA,0,-103.442,109.851,-0.942,0.346,-5.035,4.14,-1.216,0.224,14.862,20.5,0.725,0.468,56.678,39.787,1.425,0.154,21.515,14.714,1.462,0.144,12625.822,5395.722,2.34,0.019,375.76,442.973,0.848,0.396,-931.007,1187.261,-0.784,0.433,4192.497,487.005,8.609,0,11.103,3.365,3.3,0.001,0.103,0.082,1.25,0.211,-0.621,0.546,-1.137,0.255,2.485,0.366,6.796,0,412.123,66.578,6.19,0,-31.062,27.147,-1.144,0.253,14.091,2.161,6.52,0,-0.338,0.418,-0.809,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.294,5.782,-0.743,0.458,0.34,2.251,0.151,0.88,-0.055,0.139,-0.396,0.692,0.021,0.031,0.682,0.495,4.899,7.207,0.68,0.497,0.979,1.574,0.622,0.534,0.288,0.191,1.511,0.131,0.006,0.031,0.196,0.845,3.31,3.02,1.096,0.273,-0.19,0.978,-0.194,0.846,-0.146,0.068,-2.152,0.031,0.012,0.015,0.836,0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","07/18/2015"," 3:37 PM","b1_male_aeh_pulmonary_reasoning_pek_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/NEW models for PEK/b1_male_aeh_pulmonary_reasoning_pek_block.out","eas","b1","male","aeh","pek","block",72,8,NA,29,-2542.447,5142.894,5208.917,5117.548,5184.32257142857,TRUE,TRUE,NA,1,-89.798,125.575,-0.715,0.475,-0.129,18.94,-0.007,0.995,-3.145,26.229,-0.12,0.905,63.804,49.654,1.285,0.199,27.996,36.755,0.762,0.446,12541.219,3161.929,3.966,0,204.82,213.031,0.961,0.336,-776.242,651.358,-1.192,0.233,4397.038,1166.619,3.769,0,46.246,13.113,3.527,0,0.03,7.941,0.004,0.997,0.012,12.802,0.001,0.999,23.784,9.551,2.49,0.013,412.908,49.384,8.361,0,-29.253,10.465,-2.795,0.005,19.312,3.806,5.075,0,1.566,1.535,1.02,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.165,3.095,-1.669,0.095,0.61,0.788,0.774,0.439,0.313,0.355,0.884,0.377,-0.084,0.17,-0.494,0.621,5.993,4.494,1.334,0.182,0.363,1.1,0.33,0.741,0.731,0.303,2.414,0.016,-0.1,0.124,-0.806,0.42,3.872,2.764,1.401,0.161,-0.645,1.351,-0.477,0.633,0.01,0.282,0.036,0.972,-0.035,0.144,-0.243,0.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","07/18/2015"," 3:54 PM","b1_male_aeh_pulmonary_speed_pek_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/NEW models for PEK/b1_male_aeh_pulmonary_speed_pek_digitsymbol.out","eas","b1","male","aeh","pek","digitsymbol",72,6,NA,29,-2419.935,4897.87,4963.894,4872.525,4939.29857142857,TRUE,TRUE,NA,0,22.353,219.048,0.102,0.919,-5.653,15.361,-0.368,0.713,31.389,46.876,0.67,0.503,27.499,72.22,0.381,0.703,17.965,55.653,0.323,0.747,11004.878,4343.889,2.533,0.011,154.455,356.163,0.434,0.665,-394.5,907.274,-0.435,0.664,4601.12,707.032,6.508,0,75.961,27.199,2.793,0.005,1.938,1.398,1.386,0.166,-0.591,4.639,-0.127,0.899,24.219,3.163,7.657,0,407.421,64.294,6.337,0,-26.035,33.482,-0.778,0.437,39.175,4.821,8.127,0,0.678,1.621,0.418,0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.658,4.871,-0.956,0.339,0.355,2.023,0.175,0.861,-0.2,0.315,-0.635,0.526,-0.017,0.081,-0.213,0.831,6.084,6.4,0.951,0.342,0.225,1.997,0.113,0.91,1.274,0.582,2.187,0.029,-0.142,0.164,-0.865,0.387,3.201,2.807,1.14,0.254,-0.197,1.075,-0.183,0.854,0.087,0.252,0.347,0.729,0.012,0.062,0.196,0.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","07/18/2015"," 5:24 PM","b1_male_age_pulmonary_memory_pek_digitspantotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/NEW models for PEK/b1_male_age_pulmonary_memory_pek_digitspantotal.out","eas","b1","male","age","pek","digitspantotal",379,8,NA,21,-4878.131,9798.263,9880.951,9814.323,9800.85123529412,TRUE,TRUE,NA,0,-70.531,80.52,-0.876,0.381,-1.661,2.073,-0.802,0.423,6.303,10.253,0.615,0.539,38.312,17.14,2.235,0.025,16.612,8.93,1.86,0.063,12724.369,3116.688,4.083,0,282.593,137.183,2.06,0.039,-980.032,477.684,-2.052,0.04,4844.772,353.359,13.711,0,12.484,1.247,10.009,0,0.022,0.026,0.847,0.397,-0.343,0.192,-1.789,0.074,3.096,0.171,18.091,0,454.787,29.614,15.357,0,-15.221,9.104,-1.672,0.095,13.758,0.391,35.153,0,0.191,0.082,2.324,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.638,3.317,-1.097,0.273,-0.56,0.942,-0.594,0.552,-0.028,0.042,-0.67,0.503,-0.004,0.009,-0.5,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","07/18/2015"," 5:26 PM","b1_male_age_pulmonary_speed_pek_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/NEW models for PEK/b1_male_age_pulmonary_speed_pek_digitsymbol.out","eas","b1","male","age","pek","digitsymbol",377,9,NA,21,-6301.783,12645.565,12728.143,12661.515,12648.1678169014,TRUE,TRUE,NA,0,202.376,275.034,0.736,0.462,2.174,6.178,0.352,0.725,6.687,34.228,0.195,0.845,-8.537,62.286,-0.137,0.891,14.258,33.02,0.432,0.666,12660.93,3253.444,3.892,0,238.025,126.63,1.88,0.06,-883.367,461.776,-1.913,0.056,4727.661,346.588,13.641,0,156.182,16.597,9.41,0,1.436,0.382,3.76,0,-3.575,2.415,-1.48,0.139,28.872,1.385,20.848,0,449.896,33.339,13.494,0,-14.848,9.592,-1.548,0.122,39.499,1.322,29.874,0,0.474,0.336,1.411,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.758,3.319,-1.434,0.152,-0.242,0.949,-0.255,0.799,-0.295,0.14,-2.111,0.035,-0.057,0.036,-1.585,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","07/18/2015"," 4:34 PM","b1_male_full_pulmonary_executive_pek_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/NEW models for PEK/b1_male_full_pulmonary_executive_pek_trailsb.out","eas","b1","male","full","pek","trailsb",72,8,NA,45,-3270.679,6631.359,6733.809,6592.029,6790.58976923077,TRUE,TRUE,NA,0,1129.701,2255.923,0.501,0.617,20.024,163.038,0.123,0.902,-383.325,361.878,-1.059,0.289,-108.282,816.962,-0.133,0.895,-284.291,1021.377,-0.278,0.781,11597.2,5921.833,1.958,0.05,226.6,632.864,0.358,0.72,-695.737,1812.169,-0.384,0.701,4301.063,654.028,6.576,0,1526.7,862.926,1.769,0.077,13.387,37.068,0.361,0.718,-67.381,195.069,-0.345,0.73,1674.38,205.616,8.143,0,467.799,151.549,3.087,0.002,-29.381,50.402,-0.583,0.56,160.288,70.482,2.274,0.023,2.944,17.252,0.171,0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.541,8.93,-0.62,0.535,0.444,3.121,0.142,0.887,1.088,3.224,0.337,0.736,0.1,0.743,0.135,0.893,4.812,8.003,0.601,0.548,0.376,2.201,0.171,0.865,-6.312,5.102,-1.237,0.216,0.168,1.081,0.155,0.877,3.098,4.755,0.651,0.515,-0.068,1.608,-0.042,0.966,-0.566,2.036,-0.278,0.781,0.378,0.482,0.784,0.433,-35.409,103.706,-0.341,0.733,3.206,24.956,0.128,0.898,-3.088,45.377,-0.068,0.946,-1.944,11.213,-0.173,0.862,-18.28,77.44,-0.236,0.813,-1.167,24.212,-0.048,0.962,24.231,34.577,0.701,0.483,-9.058,11.687,-0.775,0.438,0.615,77.007,0.008,0.994,-5.077,33.7,-0.151,0.88,3.593,25.256,0.142,0.887,4.739,6.996,0.677,0.498
"Mplus VERSION 7.3","0.1","07/18/2015"," 4:42 PM","b1_male_full_pulmonary_memory_pek_digitspantotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/NEW models for PEK/b1_male_full_pulmonary_memory_pek_digitspantotal.out","eas","b1","male","full","pek","digitspantotal",72,8,NA,45,-2174.546,4439.091,4541.541,4399.762,4598.32176923077,TRUE,TRUE,NA,0,-81.434,142.001,-0.573,0.566,-4.074,5.219,-0.781,0.435,10.235,22.774,0.449,0.653,48.955,52.696,0.929,0.353,20.507,20.129,1.019,0.308,12472.822,8409.863,1.483,0.138,366.498,775.59,0.473,0.637,-1003.172,1990.623,-0.504,0.614,4119.942,715.761,5.756,0,10.458,4.102,2.55,0.011,0.051,0.116,0.445,0.656,-0.514,0.768,-0.669,0.503,2.558,0.421,6.071,0,477.177,153.242,3.114,0.002,-37.618,40.31,-0.933,0.351,13.692,3.842,3.563,0,-0.307,0.803,-0.382,0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.204,7.383,-0.705,0.481,0.449,2.931,0.153,0.878,-0.04,0.189,-0.213,0.832,0.017,0.039,0.43,0.668,3.618,9.86,0.367,0.714,1.147,2.419,0.474,0.635,0.329,0.257,1.28,0.201,0.001,0.05,0.019,0.984,3.476,4.642,0.749,0.454,-0.198,2.085,-0.095,0.924,-0.125,0.087,-1.438,0.15,0.003,0.024,0.111,0.912,-42.302,110.78,-0.382,0.703,5.875,23.223,0.253,0.8,0.912,1.949,0.468,0.64,-0.09,0.383,-0.234,0.815,-30.084,93.013,-0.323,0.746,9.019,23.379,0.386,0.7,0.658,1.785,0.369,0.712,0.029,0.641,0.045,0.964,-1.122,61.346,-0.018,0.985,-3.373,20.125,-0.168,0.867,-0.824,1.92,-0.429,0.668,-0.104,0.577,-0.18,0.857
"Mplus VERSION 7.3","0.1","07/18/2015"," 5:08 PM","b1_male_full_pulmonary_speed_pek_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/NEW models for PEK/b1_male_full_pulmonary_speed_pek_digitsymbol.out","eas","b1","male","full","pek","digitsymbol",72,6,NA,45,-2416.011,4922.022,5024.472,4882.693,5081.25276923077,TRUE,TRUE,NA,0,-11.369,340.763,-0.033,0.973,-4.703,22.257,-0.211,0.833,28.601,86.372,0.331,0.741,32.506,92.187,0.353,0.724,16.717,82.661,0.202,0.84,10422.164,6299.546,1.654,0.098,143.872,587.663,0.245,0.807,-365.607,1543.455,-0.237,0.813,4614.539,1247.235,3.7,0,69.548,34.244,2.031,0.042,1.853,1.813,1.022,0.307,-0.09,5.937,-0.015,0.988,24.275,4.442,5.465,0,464.53,143.13,3.246,0.001,-26.946,47.627,-0.566,0.572,40.534,9.492,4.27,0,0.495,2.267,0.219,0.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.387,5.872,-0.917,0.359,0.393,2.666,0.147,0.883,-0.182,0.39,-0.467,0.64,-0.017,0.104,-0.161,0.872,5.154,10.032,0.514,0.607,0.174,2.46,0.071,0.944,1.245,0.737,1.689,0.091,-0.136,0.201,-0.674,0.5,3.204,3.901,0.821,0.411,-0.108,1.588,-0.068,0.946,0.089,0.26,0.341,0.733,0.014,0.079,0.173,0.863,-35.258,87.595,-0.403,0.687,2.257,22.208,0.102,0.919,0.128,5.509,0.023,0.981,0.091,1.105,0.082,0.935,-14.15,84.507,-0.167,0.867,-4.202,47.523,-0.088,0.93,-4.508,6.336,-0.712,0.477,0.418,1.709,0.244,0.807,-12.344,59.414,-0.208,0.835,1.485,26.151,0.057,0.955,-4.205,4.693,-0.896,0.37,0.143,1.318,0.109,0.913
"Mplus VERSION 7.3","0.1","11/07/2016","11:05 AM","b1_female_aehplus_pulmonary_executive_pek_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/pek-2016-11-07/b1_female_aehplus_pulmonary_executive_pek_trailsb.out","eas","b1","female","aehplus","pek","trailsb",150,7,NA,41,-5693.753,11469.506,11592.942,11463.185,11501.3948888889,TRUE,TRUE,NA,0,-818.942,707.871,-1.157,0.247,-5.316,37.387,-0.142,0.887,-84.49,196.337,-0.43,0.667,115.112,200.443,0.574,0.566,-68.678,221.607,-0.31,0.757,4770.989,1064.728,4.481,0,66.238,44.039,1.504,0.133,-369.1,186.227,-1.982,0.047,1629.697,85.327,19.099,0,2288.228,751.493,3.045,0.002,8.223,27.631,0.298,0.766,54.365,152.313,0.357,0.721,1484.537,82.454,18.004,0,340.936,26.56,12.837,0,-26.206,7.991,-3.279,0.001,166.614,22.474,7.414,0,1.228,6.883,0.178,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.194,2.016,-2.08,0.038,0.111,0.66,0.168,0.866,1.947,1.498,1.299,0.194,0.135,0.39,0.347,0.729,-1.717,2.699,-0.636,0.525,0.446,0.905,0.492,0.623,-7.85,2.293,-3.423,0.001,0.181,0.675,0.268,0.789,0.456,1.267,0.36,0.719,0.566,0.345,1.638,0.101,0.23,0.893,0.257,0.797,-0.055,0.244,-0.224,0.823,-0.208,15.504,-0.013,0.989,1.766,4.274,0.413,0.679,-10.647,10.531,-1.011,0.312,-0.629,3.384,-0.186,0.852,-23.02,29.248,-0.787,0.431,3.381,9.524,0.355,0.723,25.779,18.22,1.415,0.157,-1.396,5.825,-0.24,0.811,-26.518,24.591,-1.078,0.281,-0.323,8.489,-0.038,0.97,34.985,20.404,1.715,0.086,0.868,6.356,0.137,0.891
"Mplus VERSION 7.3","0.1","11/07/2016","12:05 PM","b1_female_aehplus_pulmonary_fluency_pek_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/pek-2016-11-07/b1_female_aehplus_pulmonary_fluency_pek_bostonnaming.out","eas","b1","female","aehplus","pek","bostonnaming",150,7,NA,41,-3667.922,7417.844,7541.28,7411.523,7449.73288888889,TRUE,TRUE,NA,0,38.066,22.336,1.704,0.088,-0.451,1.146,-0.394,0.694,-1.744,5.753,-0.303,0.762,-4.035,6.7,-0.602,0.547,1.661,7.287,0.228,0.82,4795.149,1076.441,4.455,0,67.606,40.634,1.664,0.096,-378.737,175.519,-2.158,0.031,1634.344,88.653,18.435,0,2.825,0.852,3.315,0.001,0.032,0.034,0.934,0.35,0.213,0.168,1.27,0.204,1.709,0.126,13.526,0,341.342,26.835,12.72,0,-26.236,7.216,-3.636,0,10.699,0.726,14.73,0,-0.031,0.218,-0.141,0.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.281,1.901,-2.252,0.024,0.164,0.514,0.319,0.75,-0.041,0.057,-0.729,0.466,-0.013,0.011,-1.123,0.261,-1.81,2.915,-0.621,0.535,0.491,0.86,0.57,0.568,0.264,0.071,3.731,0,0.002,0.024,0.088,0.93,0.409,1.303,0.314,0.754,0.621,0.302,2.056,0.04,0.001,0.034,0.043,0.966,0.002,0.011,0.148,0.882,-0.025,17.751,-0.001,0.999,1.609,4.816,0.334,0.738,0.403,0.279,1.444,0.149,0.031,0.118,0.26,0.795,-20.092,27.012,-0.744,0.457,1.03,9.559,0.108,0.914,-0.848,0.481,-1.763,0.078,0.214,0.244,0.877,0.38,-27.082,25.931,-1.044,0.296,-0.019,9.062,-0.002,0.998,-1.67,0.5,-3.339,0.001,-0.016,0.128,-0.126,0.9
"Mplus VERSION 7.3","0.1","11/07/2016","11:56 AM","b1_female_aehplus_pulmonary_fluency_pek_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/pek-2016-11-07/b1_female_aehplus_pulmonary_fluency_pek_category.out","eas","b1","female","aehplus","pek","category",150,7,NA,41,-4386.654,8855.309,8978.745,8848.988,8887.19788888889,TRUE,TRUE,NA,0,82.616,74.979,1.102,0.271,-1.224,3.956,-0.309,0.757,3.43,20.825,0.165,0.869,-1.106,19.965,-0.055,0.956,-9.541,13.852,-0.689,0.491,4731.447,1077.232,4.392,0,60.59,48.5,1.249,0.212,-356.828,169.025,-2.111,0.035,1646.796,102.904,16.003,0,56.545,11.052,5.116,0,0.909,0.454,2.002,0.045,-0.256,1.551,-0.165,0.869,15.619,1.362,11.471,0,343.841,25.162,13.665,0,-27.998,7.733,-3.621,0,38.242,2.756,13.877,0,-0.635,0.685,-0.927,0.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.293,1.845,-2.326,0.02,0.19,0.506,0.375,0.708,-0.356,0.185,-1.928,0.054,-0.026,0.037,-0.702,0.483,-1.998,2.765,-0.723,0.47,0.614,0.903,0.68,0.497,0.714,0.289,2.473,0.013,0.072,0.065,1.104,0.27,0.393,1.235,0.318,0.75,0.626,0.314,1.992,0.046,-0.138,0.125,-1.101,0.271,0.02,0.031,0.664,0.507,-0.813,14.496,-0.056,0.955,2.049,3.424,0.598,0.55,1.308,1.398,0.936,0.349,-0.12,0.427,-0.28,0.779,-23.402,25.181,-0.929,0.353,3.716,8.386,0.443,0.658,1.002,2.961,0.338,0.735,0.039,0.643,0.06,0.952,-26.052,26.769,-0.973,0.33,-0.807,9.115,-0.089,0.929,-5.206,2.32,-2.243,0.025,0.065,0.632,0.102,0.919
