"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval","a_GAMMA_04_est","a_GAMMA_04_se","a_GAMMA_04_wald","a_GAMMA_04_pval","a_GAMMA_14_est","a_GAMMA_14_se","a_GAMMA_14_wald","a_GAMMA_14_pval","b_GAMMA_04_est","b_GAMMA_04_se","b_GAMMA_04_wald","b_GAMMA_04_pval","b_GAMMA_14_est","b_GAMMA_14_se","b_GAMMA_14_wald","b_GAMMA_14_pval","a_GAMMA_05_est","a_GAMMA_05_se","a_GAMMA_05_wald","a_GAMMA_05_pval","a_GAMMA_15_est","a_GAMMA_15_se","a_GAMMA_15_wald","a_GAMMA_15_pval","b_GAMMA_05_est","b_GAMMA_05_se","b_GAMMA_05_wald","b_GAMMA_05_pval","b_GAMMA_15_est","b_GAMMA_15_se","b_GAMMA_15_wald","b_GAMMA_15_pval","a_GAMMA_06_est","a_GAMMA_06_se","a_GAMMA_06_wald","a_GAMMA_06_pval","a_GAMMA_16_est","a_GAMMA_16_se","a_GAMMA_16_wald","a_GAMMA_16_pval","b_GAMMA_06_est","b_GAMMA_06_se","b_GAMMA_06_wald","b_GAMMA_06_pval","b_GAMMA_16_est","b_GAMMA_16_se","b_GAMMA_16_wald","b_GAMMA_16_pval"
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:55 AM","b1_male_empty_pulmonary_memory_fev1_delayedrecall.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_empty_pulmonary_memory_fev1_delayedrecall.out","nas","b1","male","empty","fev1","delayedrecall",1131,6,NA,17,-13397.755,26829.51,26915.034,26861.037,26830.0598652291,TRUE,TRUE,NA,0,2.162,0.408,5.296,0,0,0.002,0.193,0.847,0.046,0.043,1.055,0.292,0.007,0.024,0.31,0.757,0.037,0.054,0.676,0.499,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.065,0.064,0.949,2.278,0.14,16.316,0,NA,NA,NA,NA,NA,NA,NA,NA,0.008,0.014,0.536,0.592,1.36,0.061,22.478,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:55 AM","b1_male_empty_pulmonary_memory_fev1_immediaterecall.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_empty_pulmonary_memory_fev1_immediaterecall.out","nas","b1","male","empty","fev1","immediaterecall",1131,6,NA,17,-15409.757,30853.514,30939.039,30885.042,30854.0638652291,TRUE,TRUE,NA,0,4.721,0.817,5.781,0,0.005,0.004,1.471,0.141,0.065,0.078,0.834,0.404,-0.021,0.045,-0.457,0.648,-0.139,0.109,-1.273,0.203,NA,NA,NA,NA,NA,NA,NA,NA,0.007,0.065,0.113,0.91,2.277,0.139,16.35,0,NA,NA,NA,NA,NA,NA,NA,NA,0.055,0.058,0.943,0.345,6.271,0.365,17.179,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:55 AM","b1_male_empty_pulmonary_verbalfluency_fev1_animals.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_empty_pulmonary_verbalfluency_fev1_animals.out","nas","b1","male","empty","fev1","animals",1131,5,NA,17,-15722.166,31478.331,31563.856,31509.859,31478.8808652291,TRUE,TRUE,NA,0,2.686,0.986,2.723,0.006,0.001,0.005,0.199,0.842,0.133,0.104,1.284,0.199,0.024,0.057,0.433,0.665,0.151,0.144,1.043,0.297,NA,NA,NA,NA,NA,NA,NA,NA,-0.001,0.066,-0.008,0.994,2.267,0.144,15.709,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.068,0.103,-0.659,0.51,10.476,0.461,22.705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:55 AM","b1_male_empty_pulmonary_workingmemory_fev1_digitbackwardspan.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_empty_pulmonary_workingmemory_fev1_digitbackwardspan.out","nas","b1","male","empty","fev1","digitbackwardspan",1130,6,NA,17,-12372.615,24779.23,24864.739,24810.743,24779.7803597122,TRUE,TRUE,NA,0,0.776,0.313,2.476,0.013,0.002,0.001,1.633,0.103,0.005,0.03,0.171,0.864,0.004,0.016,0.226,0.822,0.042,0.044,0.973,0.33,NA,NA,NA,NA,NA,NA,NA,NA,0.001,0.065,0.011,0.991,2.278,0.139,16.342,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.008,-1.259,0.208,0.943,0.04,23.616,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:56 AM","b1_male_empty_pulmonary_workingmemory_fev1_digitbackwardtotal.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_empty_pulmonary_workingmemory_fev1_digitbackwardtotal.out","nas","b1","male","empty","fev1","digitbackwardtotal",1130,6,NA,17,-13695.275,27424.551,27510.06,27456.063,27425.1013597122,TRUE,TRUE,NA,0,1.391,0.514,2.705,0.007,0.002,0.002,0.686,0.493,0.004,0.047,0.09,0.928,0.03,0.028,1.067,0.286,0.079,0.067,1.186,0.236,NA,NA,NA,NA,NA,NA,NA,NA,0.001,0.065,0.02,0.984,2.277,0.139,16.347,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.045,0.021,-2.125,0.034,2.262,0.098,23.003,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/26/2015","11:12 PM","b1_male_full_pulmonary_fluidreasoning_fev1_figurecopy.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_full_pulmonary_fluidreasoning_fev1_figurecopy.out","nas","b1","male","full","fev1","figurecopy",1131,6,NA,181,-48810.311,97982.622,98893.207,98318.3,98052.0466575342,TRUE,TRUE,NA,0,2.489,0.928,2.681,0.007,0.009,0.006,1.585,0.113,-0.088,0.094,-0.93,0.352,-0.068,0.061,-1.107,0.268,-0.61,0.195,-3.133,0.002,21.082,1.143,18.443,0,0.032,0.005,6.237,0,-0.026,0.058,-0.453,0.651,2.267,0.137,16.57,0,12.402,1.408,8.807,0,0.01,0.014,0.743,0.458,0.06,0.126,0.473,0.636,17.865,0.662,26.984,0,-20.4,4.236,-4.816,0,0.117,0.284,0.413,0.679,9.923,5.005,1.982,0.047,-0.015,0.509,-0.03,0.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.162,0.026,-6.24,0,-0.003,0.002,-1.719,0.086,-0.096,0.033,-2.947,0.003,-0.003,0.004,-0.871,0.384,0.036,0.066,0.545,0.586,0.005,0.004,1.055,0.292,0.239,0.073,3.269,0.001,-0.009,0.008,-1.177,0.239,0.298,0.023,12.918,0,-0.002,0.002,-1.155,0.248,0.031,0.029,1.084,0.278,0,0.003,-0.155,0.877,-1.591,0.32,-4.966,0,-0.004,0.022,-0.192,0.848,-0.726,0.415,-1.748,0.08,-0.016,0.046,-0.342,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/26/2015","11:17 PM","b1_male_full_pulmonary_fluidreasoning_fev1_patterncomparison.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_full_pulmonary_fluidreasoning_fev1_patterncomparison.out","nas","b1","male","full","fev1","patterncomparison",1131,4,NA,181,-43154.611,86671.222,87581.807,87006.899,86740.6466575342,TRUE,TRUE,NA,0,0.197,0.286,0.689,0.491,-0.003,0.002,-1.326,0.185,-0.053,0.038,-1.391,0.164,0.013,0.019,0.672,0.502,0.031,0.047,0.658,0.511,21.247,1.156,18.386,0,0.036,0.007,5.262,0,-0.044,0.066,-0.661,0.509,2.131,0.158,13.471,0,0.962,0.18,5.359,0,0.004,0.004,1.014,0.311,0.032,0.019,1.699,0.089,0.939,0.084,11.204,0,-20.494,4.248,-4.824,0,0.158,0.309,0.513,0.608,8.682,1.447,5.998,0,0.054,0.228,0.237,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.165,0.026,-6.348,0,-0.003,0.002,-1.213,0.225,0.068,0.01,7.15,0,0.001,0.001,0.839,0.401,0.045,0.067,0.676,0.499,0.002,0.005,0.499,0.618,-0.025,0.022,-1.14,0.254,-0.002,0.003,-0.467,0.64,0.299,0.023,12.89,0,-0.002,0.002,-1.216,0.224,-0.013,0.008,-1.527,0.127,0.001,0.001,0.46,0.646,-1.583,0.326,-4.863,0,-0.006,0.026,-0.237,0.813,0.047,0.124,0.379,0.704,0.005,0.019,0.272,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/26/2015"," 9:39 PM","b1_male_full_pulmonary_global_fev1_mmse.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_full_pulmonary_global_fev1_mmse.out","nas","b1","male","full","fev1","mmse",1131,6,NA,181,-45883.116,92128.231,93038.817,92463.909,92197.6556575342,TRUE,TRUE,NA,0,0.554,0.27,2.055,0.04,0,0.002,-0.23,0.818,-0.025,0.033,-0.777,0.437,0.009,0.02,0.426,0.67,-0.047,0.061,-0.766,0.444,21.099,1.143,18.456,0,0.032,0.005,6.215,0,-0.025,0.058,-0.435,0.663,2.273,0.138,16.478,0,0.679,0.261,2.598,0.009,0.002,0.002,0.89,0.374,0.01,0.022,0.428,0.669,2.105,0.138,15.274,0,-20.401,4.239,-4.813,0,0.118,0.285,0.413,0.679,24.763,1.531,16.171,0,-0.066,0.185,-0.354,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.164,0.026,-6.315,0,-0.003,0.002,-1.697,0.09,-0.05,0.012,-4.363,0,-0.002,0.001,-1.186,0.236,0.04,0.066,0.606,0.544,0.005,0.004,1.039,0.299,0.092,0.027,3.423,0.001,0,0.003,0.111,0.912,0.298,0.023,12.897,0,-0.002,0.002,-1.133,0.257,0.013,0.008,1.572,0.116,0,0.001,-0.435,0.664,-1.602,0.32,-5,0,-0.004,0.022,-0.197,0.844,0.037,0.13,0.286,0.775,0.02,0.016,1.262,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/26/2015","11:20 PM","b1_male_full_pulmonary_memory_fev1_delayedrecall.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_full_pulmonary_memory_fev1_delayedrecall.out","nas","b1","male","full","fev1","delayedrecall",1131,6,NA,181,-45435.398,91232.797,92143.382,91568.474,91302.2216575342,TRUE,TRUE,NA,0,0.482,0.301,1.604,0.109,0.001,0.002,0.32,0.749,0.002,0.032,0.071,0.943,-0.012,0.021,-0.57,0.568,0.034,0.053,0.634,0.526,21.11,1.142,18.485,0,0.032,0.005,6.206,0,-0.027,0.058,-0.471,0.638,2.272,0.138,16.458,0,1.912,0.174,10.99,0,0.006,0.002,3.816,0,0.001,0.013,0.064,0.949,1.351,0.06,22.619,0,-20.394,4.24,-4.81,0,0.117,0.284,0.411,0.681,2.479,1.801,1.376,0.169,0.026,0.194,0.137,0.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.162,0.026,-6.269,0,-0.003,0.002,-1.653,0.098,-0.068,0.011,-6.001,0,-0.002,0.001,-1.791,0.073,0.037,0.066,0.567,0.571,0.004,0.004,1.01,0.312,0.084,0.028,3.013,0.003,-0.002,0.003,-0.697,0.486,0.298,0.023,12.887,0,-0.002,0.002,-1.128,0.259,0.016,0.01,1.603,0.109,-0.001,0.001,-0.942,0.346,-1.599,0.32,-4.988,0,-0.004,0.022,-0.197,0.844,0.192,0.145,1.326,0.185,-0.034,0.014,-2.344,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/26/2015","11:22 PM","b1_male_full_pulmonary_memory_fev1_immediaterecall.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_full_pulmonary_memory_fev1_immediaterecall.out","nas","b1","male","full","fev1","immediaterecall",1131,6,NA,181,-47420.38,95202.76,96113.346,95538.438,95272.1846575342,TRUE,TRUE,NA,0,1.003,0.6,1.672,0.095,0.003,0.003,1.013,0.311,0.016,0.059,0.264,0.792,-0.049,0.04,-1.218,0.223,-0.127,0.107,-1.192,0.233,21.119,1.143,18.479,0,0.032,0.005,6.212,0,-0.029,0.058,-0.502,0.616,2.272,0.138,16.491,0,6.524,0.634,10.292,0,0.011,0.006,1.706,0.088,0.01,0.051,0.195,0.846,6.14,0.356,17.271,0,-20.301,4.239,-4.79,0,0.108,0.284,0.381,0.704,13.796,3.481,3.963,0,0.053,0.355,0.15,0.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.162,0.026,-6.258,0,-0.003,0.002,-1.692,0.091,-0.129,0.023,-5.578,0,-0.006,0.003,-2.404,0.016,0.037,0.066,0.555,0.579,0.004,0.004,1.004,0.315,0.171,0.055,3.123,0.002,0.001,0.006,0.161,0.872,0.298,0.023,12.88,0,-0.002,0.002,-1.117,0.264,0.028,0.019,1.446,0.148,-0.003,0.002,-1.498,0.134,-1.599,0.321,-4.989,0,-0.004,0.022,-0.181,0.857,0.194,0.287,0.676,0.499,-0.019,0.03,-0.638,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/26/2015","11:38 PM","b1_male_full_pulmonary_verbalfluency_fev1_animals.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_full_pulmonary_verbalfluency_fev1_animals.out","nas","b1","male","full","fev1","animals",1131,5,NA,183,-47842.878,96051.755,96972.402,96391.142,96122.8679883844,TRUE,TRUE,NA,0,-0.94,0.787,-1.195,0.232,0.001,0.005,0.122,0.903,0.039,0.083,0.469,0.639,-0.011,0.052,-0.204,0.839,0.142,0.144,0.983,0.325,21.16,1.147,18.452,0,0.034,0.005,6.276,0,-0.039,0.06,-0.653,0.514,2.264,0.143,15.808,0,11.952,1.142,10.468,0,0.017,0.01,1.654,0.098,-0.081,0.098,-0.833,0.405,10.421,0.454,22.962,0,-20.366,4.253,-4.789,0,0.124,0.291,0.426,0.67,7.824,4.595,1.703,0.089,0.242,0.462,0.525,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.163,0.026,-6.304,0,-0.003,0.002,-1.553,0.12,-0.149,0.029,-5.242,0,-0.004,0.003,-1.119,0.263,0.042,0.066,0.644,0.52,0.003,0.004,0.745,0.456,0.317,0.07,4.511,0,-0.014,0.007,-1.919,0.055,0.297,0.023,12.799,0,-0.002,0.002,-0.975,0.33,0.055,0.025,2.182,0.029,-0.002,0.003,-0.66,0.509,-1.566,0.322,-4.87,0,-0.012,0.023,-0.534,0.593,0.323,0.377,0.858,0.391,-0.024,0.037,-0.657,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/26/2015","11:28 PM","b1_male_full_pulmonary_workingmemory_fev1_digitbackwardspan.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_full_pulmonary_workingmemory_fev1_digitbackwardspan.out","nas","b1","male","full","fev1","digitbackwardspan",1131,6,NA,181,-44463.692,89289.384,90199.969,89625.061,89358.8086575342,TRUE,TRUE,NA,0,0.123,0.24,0.512,0.609,0.001,0.001,0.833,0.405,-0.01,0.024,-0.432,0.666,0.003,0.015,0.216,0.829,0.048,0.043,1.113,0.266,21.114,1.142,18.487,0,0.032,0.005,6.204,0,-0.028,0.058,-0.485,0.627,2.273,0.138,16.479,0,0.926,0.106,8.737,0,0.001,0.001,0.875,0.382,-0.013,0.008,-1.553,0.121,0.927,0.039,23.835,0,-20.428,4.238,-4.821,0,0.124,0.283,0.437,0.662,3.117,1.381,2.258,0.024,-0.092,0.125,-0.738,0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.162,0.026,-6.245,0,-0.003,0.002,-1.661,0.097,-0.001,0.009,-0.154,0.877,-0.002,0.001,-2.421,0.015,0.033,0.066,0.509,0.611,0.005,0.004,1.053,0.292,0.058,0.02,2.946,0.003,-0.001,0.002,-0.351,0.726,0.298,0.023,12.919,0,-0.002,0.002,-1.168,0.243,0.01,0.008,1.367,0.172,0,0.001,0.51,0.61,-1.596,0.321,-4.979,0,-0.005,0.022,-0.223,0.824,0.01,0.116,0.083,0.934,-0.001,0.011,-0.071,0.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/26/2015","11:24 PM","b1_male_full_pulmonary_workingmemory_fev1_digitbackwardtotal.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_full_pulmonary_workingmemory_fev1_digitbackwardtotal.out","nas","b1","male","full","fev1","digitbackwardtotal",1131,6,NA,181,-45775.96,91913.92,92824.506,92249.598,91983.3446575342,TRUE,TRUE,NA,0,0.108,0.39,0.276,0.782,0.001,0.002,0.375,0.707,-0.016,0.036,-0.43,0.667,0.022,0.026,0.868,0.385,0.083,0.066,1.249,0.212,21.112,1.142,18.485,0,0.032,0.005,6.207,0,-0.029,0.058,-0.5,0.617,2.273,0.138,16.481,0,2.728,0.271,10.052,0,0.001,0.002,0.671,0.502,-0.038,0.021,-1.796,0.072,2.248,0.097,23.125,0,-20.439,4.237,-4.823,0,0.126,0.283,0.443,0.658,1.58,2.154,0.733,0.463,-0.099,0.188,-0.526,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.162,0.026,-6.247,0,-0.003,0.002,-1.664,0.096,-0.007,0.014,-0.5,0.617,-0.002,0.001,-1.841,0.066,0.033,0.066,0.504,0.614,0.005,0.004,1.068,0.286,0.1,0.033,3.042,0.002,-0.001,0.003,-0.4,0.689,0.298,0.023,12.917,0,-0.002,0.002,-1.163,0.245,0.017,0.012,1.458,0.145,0,0.001,0.381,0.703,-1.594,0.321,-4.974,0,-0.006,0.022,-0.25,0.803,0.139,0.184,0.754,0.451,-0.012,0.016,-0.751,0.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
