"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval","a_GAMMA_04_est","a_GAMMA_04_se","a_GAMMA_04_wald","a_GAMMA_04_pval","a_GAMMA_14_est","a_GAMMA_14_se","a_GAMMA_14_wald","a_GAMMA_14_pval","b_GAMMA_04_est","b_GAMMA_04_se","b_GAMMA_04_wald","b_GAMMA_04_pval","b_GAMMA_14_est","b_GAMMA_14_se","b_GAMMA_14_wald","b_GAMMA_14_pval","a_GAMMA_05_est","a_GAMMA_05_se","a_GAMMA_05_wald","a_GAMMA_05_pval","a_GAMMA_15_est","a_GAMMA_15_se","a_GAMMA_15_wald","a_GAMMA_15_pval","b_GAMMA_05_est","b_GAMMA_05_se","b_GAMMA_05_wald","b_GAMMA_05_pval","b_GAMMA_15_est","b_GAMMA_15_se","b_GAMMA_15_wald","b_GAMMA_15_pval","a_GAMMA_06_est","a_GAMMA_06_se","a_GAMMA_06_wald","a_GAMMA_06_pval","a_GAMMA_16_est","a_GAMMA_16_se","a_GAMMA_16_wald","a_GAMMA_16_pval","b_GAMMA_06_est","b_GAMMA_06_se","b_GAMMA_06_wald","b_GAMMA_06_pval","b_GAMMA_16_est","b_GAMMA_16_se","b_GAMMA_16_wald","b_GAMMA_16_pval"
"Mplus VERSION 7.3","0.1","12/04/2016"," 2:32 PM","b1_male_aehplus_grip_lineorientation.out"," wide-dataset.dat ","./output/studies/map/phys-cog/grip-lineorientation/b1_male_aehplus_grip_lineorientation.out","map","b1","male","aehplus","grip","lineorientation",321,4,NA,41,-5948.81,11979.619,12134.248,12004.203,11991.9630860215,TRUE,TRUE,NA,0,1.738,2.118,0.821,0.412,-0.056,0.135,-0.416,0.678,-0.046,0.61,-0.076,0.939,-0.315,0.517,-0.61,0.542,-0.265,0.507,-0.523,0.601,217.671,25.539,8.523,0,2.27,0.871,2.606,0.009,-6.271,3.452,-1.816,0.069,32.24,2.895,11.135,0,4.472,0.557,8.026,0,0.045,0.037,1.21,0.226,-0.206,0.118,-1.74,0.082,3.282,0.304,10.78,0,77.301,2.74,28.216,0,-1.96,0.758,-2.586,0.01,10.301,0.5,20.593,0,-0.016,0.144,-0.111,0.912,0.056,0.067,0.83,0.407,-0.176,0.422,-0.415,0.678,-0.026,0.049,-0.525,0.6,-0.962,0.123,-7.825,0,-0.046,0.034,-1.339,0.181,-0.02,0.023,-0.874,0.382,0.001,0.006,0.226,0.821,0.105,0.249,0.422,0.673,0.065,0.061,1.069,0.285,0.208,0.046,4.546,0,0,0.012,0.025,0.98,88.779,10.648,8.337,0,-1.418,2.922,-0.485,0.628,5.348,2.283,2.343,0.019,0.977,0.571,1.709,0.087,0.839,1.824,0.46,0.646,0.12,0.437,0.275,0.783,-0.85,0.304,-2.796,0.005,0.005,0.086,0.061,0.952,-3.729,2.251,-1.656,0.098,0.537,0.485,1.107,0.268,-0.004,0.352,-0.012,0.99,0.116,0.117,0.992,0.321,-3.055,2.188,-1.396,0.163,0.48,0.457,1.05,0.294,-0.347,0.343,-1.011,0.312,0.053,0.095,0.556,0.578
"Mplus VERSION 7.3","0.1","12/04/2016"," 2:33 PM","b1_female_a_grip_logimemdel.out"," wide-dataset.dat ","./output/studies/map/phys-cog/grip-logimemdel/b1_female_a_grip_logimemdel.out","map","b1","female","a","grip","logimemdel",1029,4,NA,21,-19671.129,39384.258,39487.922,39421.223,39385.1755769613,TRUE,TRUE,NA,0,2.496,1.479,1.687,0.092,0.098,0.094,1.047,0.295,1.133,0.402,2.82,0.005,-0.047,0.351,-0.133,0.894,0.363,0.288,1.261,0.207,108.141,6.374,16.966,0,0.902,0.309,2.919,0.004,-1.87,1.076,-1.737,0.082,20.058,1.058,18.952,0,12.244,0.661,18.534,0,0.275,0.058,4.72,0,0.078,0.144,0.541,0.589,5.705,0.199,28.659,0,47.497,0.601,79.059,0,-0.951,0.133,-7.154,0,11.161,0.18,61.91,0,0.451,0.049,9.203,0,0.069,0.041,1.693,0.09,0.197,0.183,1.076,0.282,0.034,0.027,1.259,0.208,-0.686,0.05,-13.811,0,-0.011,0.011,-0.964,0.335,-0.118,0.016,-7.371,0,-0.013,0.004,-3.041,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 2:33 PM","b1_female_ae_grip_logimemdel.out"," wide-dataset.dat ","./output/studies/map/phys-cog/grip-logimemdel/b1_female_ae_grip_logimemdel.out","map","b1","female","ae","grip","logimemdel",1029,4,NA,25,-19612.468,39274.936,39398.344,39318.942,39276.232111665,TRUE,TRUE,NA,0,0.732,1.383,0.529,0.597,0.127,0.094,1.348,0.178,0.968,0.398,2.436,0.015,0.147,0.323,0.456,0.648,0.345,0.287,1.199,0.231,105.778,6.257,16.905,0,0.866,0.3,2.887,0.004,-1.634,1.024,-1.596,0.11,20.057,1.057,18.972,0,11.083,0.643,17.224,0,0.271,0.058,4.669,0,0.01,0.141,0.072,0.943,5.696,0.198,28.715,0,43.618,1.144,38.128,0,-0.499,0.295,-1.695,0.09,8.506,0.321,26.513,0,0.281,0.102,2.755,0.006,0.021,0.04,0.529,0.596,0.262,0.188,1.397,0.162,0.032,0.027,1.197,0.231,-0.675,0.049,-13.735,0,-0.011,0.011,-1.033,0.302,-0.11,0.016,-7.1,0,-0.013,0.004,-2.944,0.003,0.512,0.124,4.124,0,-0.06,0.032,-1.877,0.061,0.348,0.037,9.478,0,0.022,0.012,1.891,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 2:33 PM","b1_female_aeh_grip_logimemdel.out"," wide-dataset.dat ","./output/studies/map/phys-cog/grip-logimemdel/b1_female_aeh_grip_logimemdel.out","map","b1","female","aeh","grip","logimemdel",1025,4,NA,29,-19516.031,39090.062,39233.103,39140.996,39091.8107437186,TRUE,TRUE,NA,0,-0.446,1.324,-0.337,0.736,0.133,0.094,1.411,0.158,0.982,0.382,2.57,0.01,0.149,0.319,0.467,0.641,0.336,0.288,1.166,0.244,98.414,5.996,16.414,0,0.849,0.3,2.831,0.005,-1.448,1.004,-1.442,0.149,20.012,1.057,18.938,0,10.925,0.633,17.249,0,0.274,0.058,4.707,0,0.012,0.139,0.087,0.931,5.677,0.197,28.746,0,44.412,1.138,39.041,0,-0.504,0.295,-1.707,0.088,8.661,0.321,26.969,0,0.274,0.102,2.681,0.007,-0.014,0.04,-0.337,0.736,0.276,0.189,1.458,0.145,0.032,0.027,1.164,0.245,-0.616,0.049,-12.706,0,-0.011,0.011,-1.013,0.311,-0.1,0.016,-6.324,0,-0.014,0.005,-3.048,0.002,0.382,0.124,3.09,0.002,-0.059,0.032,-1.832,0.067,0.324,0.037,8.719,0,0.024,0.012,1.976,0.048,40.427,4.841,8.35,0,-0.576,1.3,-0.443,0.658,6.036,1.742,3.465,0.001,-0.183,0.548,-0.335,0.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 2:33 PM","b1_female_aehplus_grip_logimemdel.out"," wide-dataset.dat ","./output/studies/map/phys-cog/grip-logimemdel/b1_female_aehplus_grip_logimemdel.out","map","b1","female","aehplus","grip","logimemdel",935,4,NA,41,-17660.606,35403.212,35601.674,35471.461,35407.0686629339,TRUE,TRUE,NA,0,0.138,1.403,0.099,0.922,0.107,0.103,1.037,0.3,1.007,0.416,2.421,0.015,-0.043,0.346,-0.125,0.901,0.503,0.309,1.628,0.103,96.635,6.296,15.348,0,0.878,0.336,2.611,0.009,-1.305,1.076,-1.214,0.225,20.523,1.168,17.566,0,11.114,0.669,16.607,0,0.292,0.063,4.652,0,-0.046,0.147,-0.314,0.754,5.667,0.205,27.685,0,44.892,1.358,33.061,0,-0.469,0.338,-1.387,0.166,8.469,0.41,20.674,0,0.393,0.124,3.164,0.002,0.004,0.043,0.099,0.922,0.212,0.197,1.072,0.284,0.047,0.029,1.626,0.104,-0.609,0.051,-11.841,0,-0.012,0.012,-1.023,0.306,-0.104,0.017,-6.166,0,-0.016,0.005,-3.249,0.001,0.295,0.134,2.201,0.028,-0.061,0.036,-1.706,0.088,0.345,0.041,8.401,0,0.016,0.013,1.213,0.225,38.106,5.056,7.536,0,-0.374,1.415,-0.265,0.791,5.53,1.75,3.16,0.002,-0.246,0.602,-0.408,0.683,0.298,0.737,0.405,0.686,0.071,0.183,0.385,0.7,0.081,0.259,0.313,0.754,-0.086,0.077,-1.108,0.268,-0.143,1.093,-0.131,0.896,0.094,0.245,0.386,0.7,-0.058,0.422,-0.137,0.891,-0.042,0.116,-0.359,0.719,-0.445,0.981,-0.454,0.65,-0.047,0.227,-0.209,0.834,0.187,0.318,0.587,0.557,0.062,0.097,0.635,0.525
"Mplus VERSION 7.3","0.1","12/04/2016"," 2:33 PM","b1_male_a_grip_logimemdel.out"," wide-dataset.dat ","./output/studies/map/phys-cog/grip-logimemdel/b1_male_a_grip_logimemdel.out","map","b1","male","a","grip","logimemdel",349,4,NA,21,-6978.265,13998.53,14079.487,14012.868,14001.3556880734,TRUE,TRUE,NA,0,-0.324,4.164,-0.078,0.938,-0.031,0.198,-0.157,0.876,3.014,1.173,2.57,0.01,0.338,0.759,0.446,0.656,0.63,0.607,1.037,0.3,265.222,27.404,9.678,0,3.687,1.425,2.588,0.01,-9.242,4.001,-2.31,0.021,33.439,2.86,11.692,0,11.451,1.119,10.234,0,0.315,0.105,3,0.003,-0.196,0.254,-0.774,0.439,5.671,0.364,15.596,0,79.782,1.745,45.708,0,-1.397,0.375,-3.726,0,10.035,0.374,26.861,0,0.372,0.1,3.727,0,-0.006,0.076,-0.078,0.938,-0.029,0.184,-0.156,0.876,0.046,0.044,1.037,0.3,-1.098,0.134,-8.213,0,-0.038,0.033,-1.131,0.258,-0.114,0.031,-3.649,0,-0.012,0.009,-1.385,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 2:33 PM","b1_male_ae_grip_logimemdel.out"," wide-dataset.dat ","./output/studies/map/phys-cog/grip-logimemdel/b1_male_ae_grip_logimemdel.out","map","b1","male","ae","grip","logimemdel",349,4,NA,25,-6960.429,13970.858,14067.235,13987.927,13974.8827678019,TRUE,TRUE,NA,0,-2.588,4.018,-0.644,0.52,-0.036,0.198,-0.181,0.857,2.789,1.14,2.446,0.014,0.162,0.728,0.222,0.824,0.627,0.611,1.025,0.305,259.359,27.3,9.5,0,3.674,1.426,2.577,0.01,-9.525,3.984,-2.391,0.017,33.434,2.859,11.694,0,10.555,1.03,10.246,0,0.309,0.103,2.991,0.003,-0.273,0.254,-1.078,0.281,5.678,0.364,15.592,0,74.331,2.947,25.223,0,-1.7,0.599,-2.838,0.005,7.849,0.668,11.745,0,0.23,0.176,1.304,0.192,-0.049,0.077,-0.643,0.52,-0.034,0.187,-0.179,0.858,0.045,0.044,1.025,0.305,-1.109,0.133,-8.358,0,-0.041,0.033,-1.239,0.215,-0.118,0.03,-3.952,0,-0.014,0.009,-1.553,0.12,0.657,0.269,2.44,0.015,0.042,0.058,0.721,0.471,0.262,0.062,4.223,0,0.019,0.017,1.107,0.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 2:33 PM","b1_male_aeh_grip_logimemdel.out"," wide-dataset.dat ","./output/studies/map/phys-cog/grip-logimemdel/b1_male_aeh_grip_logimemdel.out","map","b1","male","aeh","grip","logimemdel",344,4,NA,29,-6883.458,13824.915,13936.294,13844.299,13830.4564012739,TRUE,TRUE,NA,0,-4.742,3.745,-1.266,0.205,-0.063,0.196,-0.32,0.749,2.686,1.009,2.662,0.008,0.33,0.721,0.458,0.647,0.605,0.613,0.987,0.323,217.087,24.246,8.954,0,3.686,1.429,2.58,0.01,-8.556,3.64,-2.35,0.019,33.456,2.874,11.642,0,10.462,1.038,10.075,0,0.302,0.103,2.931,0.003,-0.252,0.251,-1.007,0.314,5.664,0.363,15.599,0,76.174,2.577,29.563,0,-1.696,0.606,-2.797,0.005,7.835,0.669,11.712,0,0.261,0.175,1.495,0.135,-0.1,0.078,-1.268,0.205,-0.059,0.188,-0.316,0.752,0.044,0.045,0.987,0.324,-1.007,0.123,-8.203,0,-0.047,0.033,-1.405,0.16,-0.116,0.031,-3.806,0,-0.013,0.009,-1.431,0.152,0.177,0.245,0.721,0.471,0.05,0.061,0.811,0.417,0.26,0.064,4.087,0,0.014,0.017,0.798,0.425,87.188,10.593,8.231,0,-1.625,2.803,-0.58,0.562,2.319,2.999,0.773,0.439,0.347,0.887,0.391,0.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 2:33 PM","b1_male_aehplus_grip_logimemdel.out"," wide-dataset.dat ","./output/studies/map/phys-cog/grip-logimemdel/b1_male_aehplus_grip_logimemdel.out","map","b1","male","aehplus","grip","logimemdel",321,4,NA,41,-6379.307,12840.615,12995.244,12865.198,12852.9590860215,TRUE,TRUE,NA,0,-2.8,4.091,-0.685,0.494,-0.054,0.184,-0.295,0.768,2.458,1.058,2.324,0.02,-0.288,0.733,-0.394,0.694,0.601,0.603,0.997,0.319,217.395,25.515,8.52,0,2.241,0.864,2.594,0.009,-6.204,3.419,-1.815,0.07,32.285,2.914,11.08,0,10.727,1.088,9.858,0,0.292,0.105,2.784,0.005,-0.312,0.255,-1.221,0.222,5.542,0.37,14.99,0,77.302,2.735,28.266,0,-1.971,0.764,-2.579,0.01,7.579,0.836,9.064,0,0.168,0.232,0.722,0.47,-0.058,0.084,-0.687,0.492,-0.067,0.227,-0.295,0.768,0.045,0.045,0.995,0.32,-0.965,0.123,-7.845,0,-0.045,0.034,-1.321,0.186,-0.12,0.032,-3.748,0,-0.014,0.009,-1.569,0.117,0.104,0.249,0.416,0.677,0.067,0.062,1.086,0.277,0.267,0.071,3.779,0,0.016,0.019,0.854,0.393,88.854,10.632,8.357,0,-1.543,2.917,-0.529,0.597,2.167,3.009,0.72,0.471,0.547,0.863,0.634,0.526,0.873,1.817,0.481,0.631,0.106,0.438,0.241,0.809,-0.051,0.428,-0.119,0.906,0.073,0.134,0.544,0.587,-3.625,2.272,-1.596,0.11,0.53,0.491,1.079,0.281,0.676,0.487,1.387,0.166,0.235,0.154,1.523,0.128,-3.048,2.188,-1.393,0.164,0.472,0.457,1.034,0.301,0.663,0.466,1.421,0.155,-0.078,0.147,-0.526,0.599
"Mplus VERSION 7.3","0.1","12/04/2016"," 2:34 PM","b1_female_a_grip_logimemim.out"," wide-dataset.dat ","./output/studies/map/phys-cog/grip-logimemim/b1_female_a_grip_logimemim.out","map","b1","female","a","grip","logimemim",1029,4,NA,21,-19589.721,39221.443,39325.106,39258.408,39222.3605769613,TRUE,TRUE,NA,0,2.346,1.479,1.586,0.113,0.156,0.087,1.8,0.072,0.692,0.386,1.795,0.073,-0.341,0.319,-1.067,0.286,-0.076,0.291,-0.262,0.793,108.144,6.371,16.975,0,0.901,0.307,2.932,0.003,-1.894,1.072,-1.767,0.077,20.067,1.057,18.991,0,11.189,0.63,17.754,0,0.246,0.055,4.507,0,-0.241,0.144,-1.674,0.094,5.637,0.198,28.532,0,47.496,0.6,79.12,0,-0.937,0.132,-7.112,0,12.755,0.178,71.746,0,0.336,0.046,7.294,0,0.067,0.042,1.588,0.112,0.332,0.187,1.773,0.076,-0.007,0.027,-0.262,0.793,-0.686,0.05,-13.817,0,-0.011,0.011,-0.956,0.339,-0.111,0.016,-7.105,0,-0.007,0.004,-1.503,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 2:34 PM","b1_female_ae_grip_logimemim.out"," wide-dataset.dat ","./output/studies/map/phys-cog/grip-logimemim/b1_female_ae_grip_logimemim.out","map","b1","female","ae","grip","logimemim",1029,4,NA,25,-19531.379,39112.757,39236.166,39156.763,39114.053111665,TRUE,TRUE,NA,0,0.67,1.374,0.487,0.626,0.18,0.088,2.036,0.042,0.576,0.387,1.49,0.136,-0.157,0.298,-0.526,0.599,-0.089,0.291,-0.306,0.76,105.742,6.255,16.905,0,0.862,0.298,2.892,0.004,-1.648,1.02,-1.616,0.106,20.074,1.056,19.013,0,10.125,0.613,16.524,0,0.245,0.055,4.474,0,-0.274,0.139,-1.969,0.049,5.631,0.197,28.594,0,43.615,1.144,38.12,0,-0.477,0.294,-1.626,0.104,10.224,0.318,32.11,0,0.238,0.103,2.309,0.021,0.02,0.042,0.487,0.626,0.392,0.197,1.993,0.046,-0.008,0.027,-0.306,0.76,-0.676,0.049,-13.739,0,-0.011,0.011,-1.039,0.299,-0.104,0.015,-6.842,0,-0.006,0.004,-1.429,0.153,0.512,0.124,4.125,0,-0.061,0.032,-1.908,0.056,0.332,0.036,9.233,0,0.013,0.011,1.146,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 2:34 PM","b1_female_aeh_grip_logimemim.out"," wide-dataset.dat ","./output/studies/map/phys-cog/grip-logimemim/b1_female_aeh_grip_logimemim.out","map","b1","female","aeh","grip","logimemim",1025,4,NA,29,-19439.957,38937.913,39080.954,38988.847,38939.6617437186,TRUE,TRUE,NA,0,-0.376,1.321,-0.284,0.776,0.183,0.088,2.074,0.038,0.556,0.375,1.483,0.138,-0.133,0.295,-0.451,0.652,-0.097,0.292,-0.331,0.74,98.351,5.991,16.417,0,0.844,0.298,2.833,0.005,-1.459,1,-1.459,0.144,20.033,1.055,18.981,0,10.006,0.602,16.631,0,0.245,0.055,4.453,0,-0.276,0.138,-2,0.045,5.635,0.197,28.558,0,44.41,1.138,39.021,0,-0.483,0.295,-1.639,0.101,10.309,0.32,32.258,0,0.242,0.103,2.34,0.019,-0.012,0.042,-0.285,0.776,0.403,0.2,2.018,0.044,-0.009,0.027,-0.331,0.74,-0.617,0.049,-12.709,0,-0.011,0.011,-1.023,0.306,-0.095,0.016,-6.113,0,-0.006,0.004,-1.465,0.143,0.381,0.124,3.087,0.002,-0.06,0.032,-1.857,0.063,0.316,0.036,8.67,0,0.013,0.011,1.114,0.265,40.499,4.85,8.35,0,-0.541,1.299,-0.417,0.677,4.864,1.656,2.937,0.003,0.156,0.488,0.32,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 2:34 PM","b1_female_aehplus_grip_logimemim.out"," wide-dataset.dat ","./output/studies/map/phys-cog/grip-logimemim/b1_female_aehplus_grip_logimemim.out","map","b1","female","aehplus","grip","logimemim",935,4,NA,41,-17573.017,35228.034,35426.497,35296.284,35231.8906629339,TRUE,TRUE,NA,0,-0.088,1.397,-0.063,0.95,0.165,0.093,1.766,0.077,0.655,0.398,1.645,0.1,-0.374,0.311,-1.203,0.229,0.024,0.311,0.078,0.938,96.533,6.29,15.347,0,0.864,0.333,2.598,0.009,-1.296,1.069,-1.212,0.225,20.556,1.167,17.612,0,10.12,0.633,15.992,0,0.231,0.056,4.12,0,-0.296,0.144,-2.053,0.04,5.596,0.207,27.033,0,44.901,1.357,33.079,0,-0.454,0.336,-1.349,0.177,10.315,0.419,24.643,0,0.304,0.121,2.517,0.012,-0.003,0.045,-0.063,0.95,0.368,0.213,1.729,0.084,0.002,0.029,0.078,0.938,-0.609,0.051,-11.852,0,-0.012,0.012,-1.015,0.31,-0.097,0.017,-5.84,0,-0.009,0.005,-1.926,0.054,0.295,0.134,2.2,0.028,-0.062,0.036,-1.754,0.079,0.33,0.041,8.124,0,0.008,0.012,0.649,0.517,38.18,5.06,7.545,0,-0.377,1.412,-0.267,0.789,4.282,1.651,2.593,0.01,0.154,0.525,0.293,0.769,0.288,0.736,0.391,0.695,0.1,0.184,0.542,0.588,-0.11,0.251,-0.439,0.66,-0.096,0.075,-1.285,0.199,-0.156,1.094,-0.143,0.887,0.106,0.245,0.431,0.666,-0.1,0.398,-0.251,0.802,-0.032,0.118,-0.269,0.788,-0.449,0.98,-0.458,0.647,-0.037,0.226,-0.164,0.87,0.029,0.312,0.093,0.926,0.214,0.091,2.351,0.019
"Mplus VERSION 7.3","0.1","12/04/2016"," 2:33 PM","b1_male_a_grip_logimemim.out"," wide-dataset.dat ","./output/studies/map/phys-cog/grip-logimemim/b1_male_a_grip_logimemim.out","map","b1","male","a","grip","logimemim",349,4,NA,21,-7000.573,14043.146,14124.103,14057.484,14045.9716880734,TRUE,TRUE,NA,0,-1.723,3.957,-0.435,0.663,-0.359,0.163,-2.197,0.028,2.84,0.965,2.944,0.003,0.592,0.733,0.808,0.419,0.737,0.662,1.113,0.266,265.386,27.433,9.674,0,3.758,1.403,2.679,0.007,-9.399,3.984,-2.359,0.018,33.353,2.846,11.72,0,9.46,1.021,9.262,0,0.103,0.054,1.909,0.056,0.089,0.186,0.481,0.63,6.529,0.341,19.144,0,79.793,1.747,45.686,0,-1.388,0.374,-3.713,0,11.857,0.354,33.462,0,0.179,0.082,2.196,0.028,-0.034,0.079,-0.436,0.663,-0.577,0.233,-2.477,0.013,0.05,0.045,1.108,0.268,-1.097,0.134,-8.205,0,-0.039,0.033,-1.158,0.247,-0.126,0.03,-4.19,0,0,0.008,0.005,0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
