study name,process,subgroup,model type,n,species,intercept,slope
map,num_comp,female,ae,"1,010",cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,female,ae,"1,010",diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,female,aeh,"1,010",age," -0.16(0.03),p<.01"," -0.03(0.01),p=.03"
map,num_comp,female,aeh,"1,010",education,"  0.47(0.08),p<.01"," -0.02(0.02),p=.34"
map,num_comp,female,aeh,"1,010",height," 13.64(2.92),p<.01"," -0.13(0.72),p=.55"
map,num_comp,female,aeh,"1,010",smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,female,aeh,"1,010",cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,female,aeh,"1,010",diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,female,aehplus,"1,010",age," -0.18(0.03),p<.01"," -0.03(0.01),p=.03"
map,num_comp,female,aehplus,"1,010",education,"  0.45(0.08),p<.01"," -0.01(0.02),p=.43"
map,num_comp,female,aehplus,"1,010",height," 13.79(2.93),p<.01"," -0.13(0.72),p=.56"
map,num_comp,female,aehplus,"1,010",smoking," -0.39(0.41),p=.10"," -0.05(0.10),p=.53"
map,num_comp,female,aehplus,"1,010",cardio," -0.38(0.84),p=.40","  0.04(0.18),p=.72"
map,num_comp,female,aehplus,"1,010",diabetes," -1.11(0.75),p=.18","  0.10(0.21),p=.33"
map,num_comp,male,a,351,age," -0.19(0.06),p<.01"," -0.02(0.01),p=.15"
map,num_comp,male,a,351,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,male,a,351,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,male,a,351,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,male,a,351,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,male,a,351,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,male,ae,351,age," -0.11(0.03),p<.01"," -0.02(0.01),p=.15"
map,num_comp,male,ae,351,education,"  0.33(0.05),p<.01"," -0.03(0.02),p=.39"
map,num_comp,male,ae,351,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,male,ae,351,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,male,ae,351,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,male,ae,351,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,male,aeh,351,age," -0.17(0.06),p<.01"," -0.03(0.01),p=.15"
map,num_comp,male,aeh,351,education,"  0.31(0.10),p<.01"," -0.02(0.03),p=.23"
map,num_comp,male,aeh,351,height," 18.32(5.19),p<.01"," -1.42(1.45),p=.30"
map,num_comp,male,aeh,351,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,male,aeh,351,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,male,aeh,351,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,num_comp,male,aehplus,351,age," -0.16(0.06),p<.01"," -0.03(0.01),p=.21"
map,num_comp,male,aehplus,351,education,"  0.28(0.10),p=.02"," -0.02(0.03),p=.15"
map,num_comp,male,aehplus,351,height," 18.22(5.17),p<.01"," -1.53(1.43),p=.35"
map,num_comp,male,aehplus,351,smoking,"  0.13(0.70),p=.58","  0.14(0.16),p=.11"
map,num_comp,male,aehplus,351,cardio," -0.34(1.00),p=.52"," -0.00(0.22),p=.55"
map,num_comp,male,aehplus,351,diabetes,"  0.85(0.91),p=.02"," -0.17(0.22),p=.05"
map,symbol,female,a,"1,010",age," -0.21(0.03),p<.01"," -0.01(0.01),p=.08"
map,symbol,female,a,"1,010",education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,female,a,"1,010",height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,female,a,"1,010",smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,female,a,"1,010",cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,female,a,"1,010",diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,female,ae,"1,010",age," -0.20(0.03),p<.01"," -0.01(0.01),p=.07"
map,symbol,female,ae,"1,010",education,"  0.40(0.06),p<.01"," -0.02(0.02),p=.43"
map,symbol,female,ae,"1,010",height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,female,ae,"1,010",smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,female,ae,"1,010",cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,female,ae,"1,010",diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,female,aeh,"1,010",age," -0.19(0.03),p<.01"," -0.01(0.01),p=.08"
map,symbol,female,aeh,"1,010",education,"  0.32(0.07),p<.01"," -0.02(0.02),p=.50"
map,symbol,female,aeh,"1,010",height,"  8.75(2.59),p<.01","  0.12(0.73),p=.19"
map,symbol,female,aeh,"1,010",smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,female,aeh,"1,010",cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,female,aeh,"1,010",diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,female,aehplus,"1,010",age," -0.37(0.04),p<.01"," -0.04(0.01),p=.03"
map,symbol,female,aehplus,"1,010",education,"  0.70(0.10),p<.01"," -0.04(0.02),p=.06"
map,symbol,female,aehplus,"1,010",height," 14.77(3.91),p<.01","  1.04(1.08),p=.07"
map,symbol,female,aehplus,"1,010",smoking," -0.43(0.56),p=.17"," -0.08(0.14),p=.47"
map,symbol,female,aehplus,"1,010",cardio," -0.69(1.19),p=.26","  0.13(0.26),p=.60"
map,symbol,female,aehplus,"1,010",diabetes," -1.55(1.01),p=.20"," -0.27(0.27),p=.31"
map,symbol,male,a,351,age," -0.25(0.05),p<.01"," -0.02(0.01),p=.34"
map,symbol,male,a,351,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,male,a,351,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,male,a,351,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,male,a,351,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,male,a,351,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,male,ae,351,age," -0.26(0.05),p<.01"," -0.02(0.01),p=.33"
map,symbol,male,ae,351,education,"  0.46(0.09),p<.01","  0.02(0.02),p=.54"
map,symbol,male,ae,351,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,male,ae,351,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,male,ae,351,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,male,ae,351,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,male,aeh,351,age," -0.02(0.02),p=.21","  0.00(0.01),p=.38"
map,symbol,male,aeh,351,education,"  0.16(0.04),p<.01","  0.00(0.01),p=.71"
map,symbol,male,aeh,351,height,"  3.93(2.40),p=.05","  0.43(0.66),p=.27"
map,symbol,male,aeh,351,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,male,aeh,351,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,male,aeh,351,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,symbol,male,aehplus,351,age," -0.45(0.08),p<.01"," -0.05(0.02),p=.14"
map,symbol,male,aehplus,351,education,"  0.40(0.16),p=.02","  0.03(0.04),p=.37"
map,symbol,male,aehplus,351,height," 25.56(6.92),p<.01"," -0.64(1.89),p=.54"
map,symbol,male,aehplus,351,smoking," -0.26(0.94),p=.75","  0.01(0.21),p=.92"
map,symbol,male,aehplus,351,cardio," -0.75(1.22),p=.41","  0.30(0.30),p=.25"
map,symbol,male,aehplus,351,diabetes," -0.15(1.39),p=.49"," -0.26(0.31),p=.05"
map,word_de,female,a,"1,010",age," -0.07(0.01),p<.01"," -0.01(0.00),p=.02"
map,word_de,female,a,"1,010",education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,female,a,"1,010",height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,female,a,"1,010",smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,female,a,"1,010",cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,female,a,"1,010",diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,female,ae,"1,010",age," -0.07(0.01),p<.01"," -0.01(0.00),p=.03"
map,word_de,female,ae,"1,010",education,"  0.15(0.02),p<.01","  0.00(0.01),p=.74"
map,word_de,female,ae,"1,010",height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,female,ae,"1,010",smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,female,ae,"1,010",cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,female,ae,"1,010",diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,female,aeh,"1,010",age," -0.06(0.01),p<.01"," -0.01(0.00),p=.04"
map,word_de,female,aeh,"1,010",education,"  0.14(0.02),p<.01","  0.00(0.01),p=.78"
map,word_de,female,aeh,"1,010",height,"  2.71(0.87),p<.01","  0.01(0.28),p=.52"
map,word_de,female,aeh,"1,010",smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,female,aeh,"1,010",cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,female,aeh,"1,010",diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,female,aehplus,"1,010",age," -0.06(0.01),p<.01"," -0.01(0.00),p=.03"
map,word_de,female,aehplus,"1,010",education,"  0.14(0.02),p<.01","  0.00(0.01),p=.80"
map,word_de,female,aehplus,"1,010",height,"  2.74(0.86),p<.01","  0.01(0.28),p=.52"
map,word_de,female,aehplus,"1,010",smoking," -0.22(0.12),p<.01"," -0.01(0.04),p=.77"
map,word_de,female,aehplus,"1,010",cardio," -0.26(0.28),p=.17","  0.02(0.07),p=.74"
map,word_de,female,aehplus,"1,010",diabetes," -0.09(0.19),p=.63"," -0.02(0.05),p=.57"
map,word_de,male,a,351,age," -0.10(0.01),p<.01","  0.00(0.00),p=.37"
map,word_de,male,a,351,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,male,a,351,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,male,a,351,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,male,a,351,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,male,a,351,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,male,ae,351,age," -0.11(0.01),p<.01","  0.00(0.00),p=.35"
map,word_de,male,ae,351,education,"  0.13(0.03),p<.01"," -0.00(0.01),p=.47"
map,word_de,male,ae,351,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,male,ae,351,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,male,ae,351,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,male,ae,351,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,male,aeh,351,age," -0.11(0.01),p<.01","  0.00(0.00),p=.32"
map,word_de,male,aeh,351,education,"  0.12(0.03),p<.01"," -0.00(0.01),p=.32"
map,word_de,male,aeh,351,height,"  0.98(1.39),p=.39","  0.13(0.48),p=.52"
map,word_de,male,aeh,351,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,male,aeh,351,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,male,aeh,351,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_de,male,aehplus,351,age," -0.11(0.01),p<.01","  0.00(0.00),p=.37"
map,word_de,male,aehplus,351,education,"  0.07(0.03),p=.02"," -0.00(0.01),p=.34"
map,word_de,male,aehplus,351,height,"  1.08(1.39),p=.37","  0.11(0.49),p=.55"
map,word_de,male,aehplus,351,smoking," -0.24(0.18),p=.16","  0.03(0.06),p=.63"
map,word_de,male,aehplus,351,cardio," -0.02(0.28),p=.56","  0.04(0.07),p=.38"
map,word_de,male,aehplus,351,diabetes,"  0.03(0.29),p=.15"," -0.01(0.08),p=.18"
map,word_im,female,a,"1,010",age," -0.13(0.02),p<.01"," -0.01(0.00),p=.03"
map,word_im,female,a,"1,010",education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,female,a,"1,010",height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,female,a,"1,010",smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,female,a,"1,010",cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,female,a,"1,010",diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,female,ae,"1,010",age," -0.12(0.02),p<.01"," -0.01(0.00),p=.03"
map,word_im,female,ae,"1,010",education,"  0.38(0.04),p<.01"," -0.00(0.01),p=.70"
map,word_im,female,ae,"1,010",height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,female,ae,"1,010",smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,female,ae,"1,010",cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,female,ae,"1,010",diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,female,aeh,"1,010",age," -0.11(0.02),p<.01"," -0.01(0.00),p=.03"
map,word_im,female,aeh,"1,010",education,"  0.36(0.04),p<.01"," -0.00(0.01),p=.71"
map,word_im,female,aeh,"1,010",height,"  5.04(1.64),p<.01"," -0.05(0.52),p=.62"
map,word_im,female,aeh,"1,010",smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,female,aeh,"1,010",cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,female,aeh,"1,010",diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,female,aehplus,"1,010",age," -0.11(0.02),p<.01"," -0.01(0.00),p=.03"
map,word_im,female,aehplus,"1,010",education,"  0.36(0.04),p<.01"," -0.00(0.01),p=.77"
map,word_im,female,aehplus,"1,010",height,"  5.11(1.62),p<.01"," -0.05(0.52),p=.63"
map,word_im,female,aehplus,"1,010",smoking," -0.35(0.22),p=.01"," -0.02(0.08),p=.67"
map,word_im,female,aehplus,"1,010",cardio," -0.36(0.51),p=.21"," -0.02(0.15),p=.75"
map,word_im,female,aehplus,"1,010",diabetes,"  0.04(0.42),p=.78","  0.03(0.13),p=.53"
map,word_im,male,a,351,age," -0.15(0.03),p<.01","  0.00(0.01),p=.31"
map,word_im,male,a,351,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,male,a,351,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,male,a,351,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,male,a,351,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,male,a,351,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,male,ae,351,age," -0.16(0.02),p<.01","  0.00(0.01),p=.31"
map,word_im,male,ae,351,education,"  0.30(0.05),p<.01"," -0.00(0.01),p=.60"
map,word_im,male,ae,351,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,male,ae,351,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,male,ae,351,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,male,ae,351,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,male,aeh,351,age," -0.16(0.02),p<.01","  0.00(0.01),p=.30"
map,word_im,male,aeh,351,education,"  0.21(0.05),p<.01"," -0.01(0.02),p=.50"
map,word_im,male,aeh,351,height,"  1.08(2.31),p=.40","  0.00(0.78),p=.68"
map,word_im,male,aeh,351,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,male,aeh,351,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,male,aeh,351,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_im,male,aehplus,351,age," -0.16(0.03),p<.01","  0.00(0.01),p=.38"
map,word_im,male,aehplus,351,education,"  0.16(0.05),p=.02"," -0.00(0.02),p=.52"
map,word_im,male,aehplus,351,height,"  1.18(2.32),p=.38","  0.03(0.81),p=.67"
map,word_im,male,aehplus,351,smoking," -0.26(0.30),p=.34"," -0.01(0.11),p=.67"
map,word_im,male,aehplus,351,cardio,"  0.22(0.47),p=.26"," -0.00(0.16),p=.58"
map,word_im,male,aehplus,351,diabetes,"  0.25(0.49),p=.07"," -0.04(0.16),p=.20"
map,word_rec,female,a,"1,010",age," -0.02(0.00),p<.01"," -0.00(0.00),p=.05"
map,word_rec,female,a,"1,010",education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,female,a,"1,010",height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,female,a,"1,010",smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,female,a,"1,010",cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,female,a,"1,010",diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,female,ae,"1,010",age," -0.02(0.00),p<.01"," -0.00(0.00),p=.05"
map,word_rec,female,ae,"1,010",education,"  0.02(0.01),p=.04","  0.00(0.00),p=.67"
map,word_rec,female,ae,"1,010",height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,female,ae,"1,010",smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,female,ae,"1,010",cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,female,ae,"1,010",diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,female,aeh,"1,010",age," -0.02(0.00),p<.01"," -0.00(0.00),p=.09"
map,word_rec,female,aeh,"1,010",education,"  0.01(0.01),p=.07","  0.00(0.00),p=.90"
map,word_rec,female,aeh,"1,010",height,"  1.11(0.33),p=.09","  0.04(0.08),p=.13"
map,word_rec,female,aeh,"1,010",smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,female,aeh,"1,010",cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,female,aeh,"1,010",diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,female,aehplus,"1,010",age," -0.02(0.00),p<.01"," -0.00(0.00),p=.08"
map,word_rec,female,aehplus,"1,010",education,"  0.01(0.01),p=.10","  0.00(0.00),p=.91"
map,word_rec,female,aehplus,"1,010",height,"  1.11(0.33),p=.09","  0.04(0.08),p=.13"
map,word_rec,female,aehplus,"1,010",smoking," -0.08(0.04),p=.10","  0.00(0.01),p=.76"
map,word_rec,female,aehplus,"1,010",cardio," -0.13(0.11),p=.23","  0.01(0.02),p=.31"
map,word_rec,female,aehplus,"1,010",diabetes," -0.01(0.07),p=.63"," -0.00(0.02),p=.72"
map,word_rec,male,a,351,age," -0.03(0.01),p<.01","  0.00(0.00),p=.35"
map,word_rec,male,a,351,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,male,a,351,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,male,a,351,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,male,a,351,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,male,a,351,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,male,ae,351,age," -0.03(0.01),p<.01","  0.00(0.00),p=.33"
map,word_rec,male,ae,351,education,"  0.03(0.01),p=.03"," -0.00(0.00),p=.33"
map,word_rec,male,ae,351,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,male,ae,351,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,male,ae,351,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,male,ae,351,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,male,aeh,351,age," -0.04(0.01),p<.01","  0.00(0.00),p=.44"
map,word_rec,male,aeh,351,education,"  0.03(0.02),p=.14"," -0.00(0.01),p=.35"
map,word_rec,male,aeh,351,height,"  1.33(0.82),p=.10"," -0.60(0.28),p=.14"
map,word_rec,male,aeh,351,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,male,aeh,351,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,male,aeh,351,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
map,word_rec,male,aehplus,351,age," -0.04(0.01),p<.01","  0.00(0.00),p=.67"
map,word_rec,male,aehplus,351,education,"  0.02(0.02),p=.17"," -0.00(0.01),p=.34"
map,word_rec,male,aehplus,351,height,"  1.42(0.83),p=.09"," -0.56(0.27),p=.16"
map,word_rec,male,aehplus,351,smoking," -0.19(0.11),p=.09","  0.02(0.03),p=.83"
map,word_rec,male,aehplus,351,cardio," -0.08(0.18),p=.53","  0.08(0.05),p=.14"
map,word_rec,male,aehplus,351,diabetes," -0.02(0.17),p=.12"," -0.01(0.06),p=.17"
nuage,grip,female,a,939,age," -0.54(0.07),p<.01"," -0.01(0.02),p=.36"
nuage,grip,female,a,939,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,female,a,939,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,female,a,939,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,female,a,939,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,female,a,939,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,female,aeh,934,age," -0.54(0.07),p<.01"," -0.01(0.02),p=.37"
nuage,grip,female,aeh,934,education,"  0.12(0.08),p=.43"," -0.01(0.02),p=.66"
nuage,grip,female,aeh,934,height," -3.41(4.66),p=.34"," -0.44(1.34),p=.76"
nuage,grip,female,aeh,934,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,female,aeh,934,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,female,aeh,934,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,female,aehplus,934,age," -0.54(0.07),p<.01"," -0.01(0.02),p=.26"
nuage,grip,female,aehplus,934,education,"  0.11(0.08),p=.48"," -0.01(0.02),p=.62"
nuage,grip,female,aehplus,934,height," -3.75(4.67),p=.30"," -0.63(1.38),p=.69"
nuage,grip,female,aehplus,934,smoking,"  0.64(0.59),p=.40","  0.27(0.16),p=.21"
nuage,grip,female,aehplus,934,cardio,"  1.36(0.75),p=.24"," -0.31(0.21),p=.37"
nuage,grip,female,aehplus,934,diabetes," -0.27(1.10),p=.62"," -0.25(0.32),p=.59"
nuage,grip,male,a,851,age," -0.81(0.08),p<.01"," -0.03(0.02),p=.17"
nuage,grip,male,a,851,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,male,a,851,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,male,a,851,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,male,a,851,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,male,a,851,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,male,aeh,847,age," -0.74(0.08),p<.01"," -0.03(0.02),p=.17"
nuage,grip,male,aeh,847,education,"  0.19(0.07),p=.14","  0.01(0.02),p=.49"
nuage,grip,male,aeh,847,height," 31.46(4.33),p<.01","  0.02(1.14),p=.57"
nuage,grip,male,aeh,847,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,male,aeh,847,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,male,aeh,847,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,grip,male,aehplus,847,age," -0.74(0.07),p<.01"," -0.03(0.02),p=.20"
nuage,grip,male,aehplus,847,education,"  0.19(0.07),p=.14","  0.01(0.02),p=.50"
nuage,grip,male,aehplus,847,height," 31.93(4.33),p<.01","  0.08(1.13),p=.56"
nuage,grip,male,aehplus,847,smoking,"  0.20(0.66),p=.65"," -0.12(0.17),p=.41"
nuage,grip,male,aehplus,847,cardio,"  0.79(0.72),p=.33","  0.07(0.18),p=.62"
nuage,grip,male,aehplus,847,diabetes," -1.49(1.03),p=.50"," -0.23(0.26),p=.40"
nuage,mmms,female,a,939,age," -0.54(0.07),p<.01"," -0.01(0.02),p=.36"
nuage,mmms,female,a,939,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,mmms,female,a,939,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,mmms,female,a,939,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,mmms,female,a,939,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,mmms,female,a,939,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,mmms,female,aeh,934,age," -0.54(0.07),p<.01"," -0.01(0.02),p=.37"
nuage,mmms,female,aeh,934,education,"  0.12(0.08),p=.43"," -0.01(0.02),p=.66"
nuage,mmms,female,aeh,934,height," -3.41(4.66),p=.34"," -0.44(1.34),p=.76"
nuage,mmms,female,aeh,934,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,mmms,female,aeh,934,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,mmms,female,aeh,934,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,mmms,female,aehplus,934,age," -0.54(0.07),p<.01"," -0.01(0.02),p=.26"
nuage,mmms,female,aehplus,934,education,"  0.11(0.08),p=.48"," -0.01(0.02),p=.62"
nuage,mmms,female,aehplus,934,height," -3.75(4.67),p=.30"," -0.63(1.38),p=.69"
nuage,mmms,female,aehplus,934,smoking,"  0.64(0.59),p=.40","  0.27(0.16),p=.21"
nuage,mmms,female,aehplus,934,cardio,"  1.36(0.75),p=.24"," -0.31(0.21),p=.37"
nuage,mmms,female,aehplus,934,diabetes," -0.27(1.10),p=.62"," -0.25(0.32),p=.59"
nuage,mmms,male,a,851,age," -0.81(0.08),p<.01"," -0.03(0.02),p=.17"
nuage,mmms,male,a,851,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,mmms,male,a,851,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,mmms,male,a,851,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,mmms,male,a,851,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,mmms,male,a,851,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
nuage,mmms,male,aeh,847,age," -0.74(0.08),p<.01"," -0.03(0.02),p=.17"
nuage,mmms,male,aeh,847,education,"  0.19(0.07),p=.14","  0.01(0.02),p=.49"
nuage,mmms,male,aeh,847,height," 31.46(4.33),p<.01","  0.02(1.14),p=.57"
nuage,mmms,male,aeh,847,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
