"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval","a_GAMMA_04_est","a_GAMMA_04_se","a_GAMMA_04_wald","a_GAMMA_04_pval","a_GAMMA_14_est","a_GAMMA_14_se","a_GAMMA_14_wald","a_GAMMA_14_pval","b_GAMMA_04_est","b_GAMMA_04_se","b_GAMMA_04_wald","b_GAMMA_04_pval","b_GAMMA_14_est","b_GAMMA_14_se","b_GAMMA_14_wald","b_GAMMA_14_pval","a_GAMMA_05_est","a_GAMMA_05_se","a_GAMMA_05_wald","a_GAMMA_05_pval","a_GAMMA_15_est","a_GAMMA_15_se","a_GAMMA_15_wald","a_GAMMA_15_pval","b_GAMMA_05_est","b_GAMMA_05_se","b_GAMMA_05_wald","b_GAMMA_05_pval","b_GAMMA_15_est","b_GAMMA_15_se","b_GAMMA_15_wald","b_GAMMA_15_pval","a_GAMMA_06_est","a_GAMMA_06_se","a_GAMMA_06_wald","a_GAMMA_06_pval","a_GAMMA_16_est","a_GAMMA_16_se","a_GAMMA_16_wald","a_GAMMA_16_pval","b_GAMMA_06_est","b_GAMMA_06_se","b_GAMMA_06_wald","b_GAMMA_06_pval","b_GAMMA_16_est","b_GAMMA_16_se","b_GAMMA_16_wald","b_GAMMA_16_pval"
"Mplus VERSION 7.3 (Mac)","0.1","06/15/2015"," 9:54 PM","b1_male_aeh_pulmonary_reasoning_fev_block.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_aeh_pulmonary_reasoning_fev_block.out","satsa","b1","male","aeh","fev","block",338,7,NA,29,-4241.701,8541.402,8652.271,8560.278,8547.05135064935,TRUE,TRUE,NA,0,0.78,0.245,3.189,0.001,0.001,0.001,1.597,0.11,0.014,0.017,0.804,0.421,-0.031,0.016,-1.896,0.058,0.001,0.046,0.021,0.984,0.294,0.034,8.72,0,0,0,2.791,0.005,0.001,0.002,0.335,0.738,0.093,0.003,26.613,0,34.88,3.873,9.005,0,0.043,0.011,3.767,0,-0.325,0.178,-1.828,0.068,9.511,0.49,19.4,0,2.424,0.058,41.598,0,-0.042,0.005,-8.675,0,15.933,0.572,27.874,0,-0.422,0.045,-9.462,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04,0.005,-7.872,0,0,0,-0.619,0.536,-0.405,0.051,-7.891,0,-0.014,0.004,-3.989,0,0.038,0.041,0.908,0.364,0,0.002,0.102,0.919,2.181,0.405,5.39,0,-0.002,0.023,-0.084,0.933,0.035,0.006,5.569,0,0,0,-1.146,0.252,0.097,0.064,1.508,0.131,0.006,0.004,1.519,0.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:15 PM","b1_male_aeh_pulmonary_speed_fev_figid.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_aeh_pulmonary_speed_fev_figid.out","satsa","b1","male","aeh","fev","figid",338,7,NA,29,-4458.694,8975.387,9086.255,8994.263,8981.03635064935,TRUE,TRUE,NA,0,0.612,0.238,2.574,0.01,0.001,0.001,0.878,0.38,0.008,0.022,0.348,0.728,-0.01,0.016,-0.63,0.529,-0.055,0.049,-1.115,0.265,0.294,0.034,8.654,0,0,0,2.813,0.005,0.001,0.002,0.38,0.704,0.093,0.004,26.247,0,28.909,3.466,8.339,0,0.073,0.018,3.998,0,-0.169,0.203,-0.836,0.403,16.081,0.824,19.506,0,2.431,0.057,42.524,0,-0.043,0.005,-9.061,0,25.368,0.617,41.113,0,-0.587,0.065,-9.069,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.039,0.005,-7.788,0,0,0,-0.932,0.351,-0.373,0.05,-7.394,0,-0.022,0.005,-4.874,0,0.037,0.042,0.89,0.373,0,0.002,0.126,0.899,1.941,0.349,5.569,0,0.032,0.029,1.089,0.276,0.035,0.006,5.614,0,0,0,-1.198,0.231,0.142,0.061,2.346,0.019,0.007,0.005,1.495,0.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:03 PM","b1_male_aeh_pulmonary_speed_fev_symbol.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_aeh_pulmonary_speed_fev_symbol.out","satsa","b1","male","aeh","fev","symbol",338,7,NA,29,-4697.534,9453.069,9563.937,9471.945,9458.71835064935,TRUE,TRUE,NA,0,1.048,0.319,3.28,0.001,0.001,0.001,1.45,0.147,0.017,0.02,0.851,0.395,-0.03,0.018,-1.623,0.105,-0.032,0.06,-0.533,0.594,0.293,0.03,9.628,0,0,0,2.725,0.006,0.001,0.001,0.493,0.622,0.093,0.009,10.78,0,76.207,7.517,10.138,0,0.078,0.024,3.184,0.001,-0.884,0.363,-2.438,0.015,24.248,1.73,14.02,0,2.429,0.05,48.156,0,-0.043,0.004,-11.45,0,31.951,0.867,36.858,0,-0.978,0.071,-13.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04,0.004,-9.624,0,0,0,-0.967,0.334,-0.747,0.075,-9.922,0,-0.027,0.005,-5.401,0,0.035,0.031,1.118,0.263,0,0.002,0.207,0.836,3.571,0.618,5.779,0,0.052,0.031,1.668,0.095,0.035,0.006,5.891,0,0,0,-1.462,0.144,0.233,0.099,2.357,0.018,0.005,0.006,0.857,0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:25 PM","b1_male_aeh_pulmonary_visuospatial_fev_rotations.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_aeh_pulmonary_visuospatial_fev_rotations.out","satsa","b1","male","aeh","fev","rotations",337,7,NA,29,-5286.732,10631.464,10742.247,10650.255,10637.131752443,TRUE,TRUE,NA,0,1.835,0.625,2.937,0.003,0.002,0.003,0.706,0.48,0.026,0.049,0.524,0.6,-0.044,0.039,-1.151,0.25,0.086,0.128,0.672,0.502,0.293,0.034,8.506,0,0,0,2.898,0.004,0.001,0.002,0.401,0.689,0.093,0.003,27.101,0,219.56,27.224,8.065,0,0.268,0.107,2.495,0.013,-0.816,1.346,-0.606,0.544,111.721,5.718,19.539,0,2.431,0.057,42.864,0,-0.043,0.005,-9.168,0,48.09,1.997,24.082,0,-1.448,0.159,-9.125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.039,0.005,-7.754,0,0,0,-0.874,0.382,-1.019,0.147,-6.945,0,-0.051,0.01,-4.949,0,0.037,0.041,0.891,0.373,0,0.002,0.135,0.893,3.763,1.019,3.694,0,0.07,0.079,0.884,0.377,0.035,0.006,5.517,0,0,0,-1.146,0.252,0.088,0.157,0.556,0.578,0.034,0.012,2.929,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/28/2015"," 1:40 PM","b1_male_aehplus_muscle_global_grip_mmse.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_aehplus_muscle_global_grip_mmse.out","satsa","b1","male","aehplus","grip","mmse",300,7,NA,41,-6355.418,12792.836,12944.691,12814.664,12806.1848372093,TRUE,TRUE,NA,0,2.193,2.13,1.03,0.303,0.011,0.021,0.542,0.588,0.055,0.23,0.237,0.813,-0.007,0.264,-0.025,0.98,0.742,1.335,0.556,0.578,27.575,15.459,1.784,0.074,0.038,0.118,0.318,0.75,0.806,1.137,0.709,0.479,117.006,3.574,32.74,0,1.852,0.255,7.266,0,0.015,0.003,4.496,0,-0.037,0.029,-1.286,0.198,1.871,0.076,24.682,0,37.574,1.578,23.813,0,-0.867,0.22,-3.948,0,27.13,0.238,114.124,0,-0.136,0.03,-4.585,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,0.123,-4.137,0,-0.017,0.015,-1.1,0.271,-0.068,0.018,-3.694,0,-0.006,0.003,-2.212,0.027,-0.076,0.988,-0.077,0.938,0,0.098,-0.005,0.996,0.292,0.178,1.637,0.102,0.007,0.015,0.468,0.64,0.303,0.166,1.829,0.067,-0.002,0.016,-0.117,0.907,0.055,0.026,2.106,0.035,0,0.003,-0.023,0.982,0.742,1.847,0.402,0.688,0.004,0.203,0.021,0.983,0.667,0.281,2.378,0.017,-0.031,0.035,-0.888,0.374,-0.886,2.679,-0.331,0.741,0.051,0.248,0.205,0.838,-0.419,0.317,-1.323,0.186,0.004,0.041,0.087,0.931,-1.779,8.715,-0.204,0.838,-0.231,1.117,-0.206,0.836,0.126,1.456,0.086,0.931,0.071,0.165,0.429,0.668
"Mplus VERSION 7.3 (Mac)","0.1","02/28/2015"," 1:41 PM","b1_male_aehplus_muscle_knowledge_grip_anal.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_aehplus_muscle_knowledge_grip_anal.out","satsa","b1","male","aehplus","grip","anal",300,7,NA,41,-6704.934,13491.869,13643.724,13513.696,13505.2178372093,TRUE,TRUE,NA,0,1.151,3.388,0.34,0.734,0.006,0.023,0.266,0.79,0.09,0.285,0.317,0.751,0.165,0.335,0.492,0.623,3.608,2.34,1.542,0.123,27.397,14.951,1.833,0.067,0.036,0.123,0.295,0.768,0.793,1.112,0.713,0.476,117.099,3.666,31.938,0,6.859,1.05,6.53,0,0.004,0.005,0.849,0.396,-0.04,0.073,-0.556,0.578,5.589,0.313,17.865,0,37.728,1.495,25.238,0,-0.87,0.199,-4.362,0,13.127,0.472,27.832,0,-0.112,0.039,-2.876,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.511,0.122,-4.204,0,-0.016,0.016,-1.029,0.303,-0.167,0.028,-6.02,0,-0.003,0.003,-1.207,0.227,-0.081,0.987,-0.082,0.934,-0.001,0.099,-0.014,0.989,1.582,0.235,6.736,0,0.005,0.018,0.298,0.766,0.299,0.175,1.714,0.087,-0.003,0.017,-0.169,0.866,0.1,0.036,2.783,0.005,0.002,0.003,0.567,0.571,0.637,1.875,0.34,0.734,0.018,0.213,0.087,0.931,0.022,0.473,0.047,0.962,0.012,0.035,0.339,0.735,-0.938,2.765,-0.339,0.734,0.062,0.255,0.241,0.81,-0.193,0.665,-0.29,0.772,0.02,0.051,0.404,0.686,-1.811,5.956,-0.304,0.761,-0.192,1.008,-0.19,0.849,-1.317,2.113,-0.623,0.533,-0.137,0.206,-0.664,0.507
"Mplus VERSION 7.3 (Mac)","0.1","02/28/2015"," 1:42 PM","b1_male_aehplus_muscle_knowledge_grip_info.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_aehplus_muscle_knowledge_grip_info.out","satsa","b1","male","aehplus","grip","info",300,7,NA,41,-7277.442,14636.885,14788.74,14658.712,14650.2338372093,TRUE,TRUE,NA,0,4.482,7.529,0.595,0.552,0.023,0.043,0.543,0.587,0.255,0.365,0.699,0.485,-0.255,0.685,-0.372,0.71,1.039,2.713,0.383,0.702,26.192,15.018,1.744,0.081,0.039,0.116,0.332,0.74,0.811,1.09,0.743,0.457,117.552,3.285,35.788,0,40.093,4.551,8.809,0,0.043,0.011,3.798,0,-0.45,0.199,-2.267,0.023,7.404,0.36,20.593,0,37.69,1.54,24.469,0,-0.869,0.205,-4.231,0,30.598,0.849,36.058,0,-0.163,0.057,-2.841,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.501,0.119,-4.222,0,-0.017,0.015,-1.161,0.246,-0.144,0.065,-2.195,0.028,-0.013,0.004,-3.299,0.001,-0.092,0.997,-0.093,0.926,-0.001,0.095,-0.013,0.989,2.605,0.603,4.321,0,-0.024,0.032,-0.756,0.45,0.301,0.165,1.82,0.069,-0.002,0.016,-0.144,0.885,0.1,0.076,1.309,0.191,0.003,0.005,0.641,0.522,0.705,1.886,0.374,0.709,0.012,0.204,0.06,0.952,0.906,0.907,0.998,0.318,0.018,0.052,0.347,0.729,-0.931,2.713,-0.343,0.731,0.063,0.251,0.251,0.802,-2.666,1.185,-2.249,0.025,0.012,0.063,0.194,0.846,-1.813,6.423,-0.282,0.778,-0.21,1.288,-0.163,0.87,1.556,3.317,0.469,0.639,0.053,0.311,0.172,0.864
"Mplus VERSION 7.3 (Mac)","0.1","02/28/2015"," 1:43 PM","b1_male_aehplus_muscle_knowledge_grip_synon.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_aehplus_muscle_knowledge_grip_synon.out","satsa","b1","male","aehplus","grip","synon",300,7,NA,41,-6843.537,13769.074,13920.929,13790.902,13782.4228372093,TRUE,TRUE,NA,0,6.517,4.907,1.328,0.184,-0.003,0.023,-0.131,0.896,-0.079,0.275,-0.286,0.775,0.072,0.47,0.153,0.878,-0.707,1.823,-0.388,0.698,27.489,16.126,1.705,0.088,0.031,0.116,0.271,0.787,0.811,1.109,0.731,0.465,117.271,3.04,38.578,0,20.595,2.514,8.192,0,0.008,0.004,1.733,0.083,-0.066,0.089,-0.747,0.455,4.001,0.255,15.673,0,37.672,1.605,23.47,0,-0.864,0.205,-4.214,0,15.91,0.588,27.072,0,-0.073,0.037,-1.996,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.505,0.126,-4.016,0,-0.018,0.015,-1.141,0.254,-0.1,0.044,-2.264,0.024,-0.005,0.002,-2.254,0.024,-0.093,1.025,-0.091,0.928,0,0.101,0.001,0.999,2.369,0.371,6.388,0,-0.035,0.015,-2.279,0.023,0.306,0.171,1.785,0.074,-0.003,0.017,-0.196,0.845,0.149,0.055,2.684,0.007,-0.001,0.003,-0.205,0.837,0.691,1.953,0.354,0.724,0.002,0.204,0.008,0.994,1.203,0.655,1.838,0.066,-0.016,0.034,-0.481,0.63,-0.929,2.886,-0.322,0.747,0.041,0.253,0.163,0.871,-2.051,0.908,-2.258,0.024,0.039,0.053,0.738,0.461,-1.924,5.582,-0.345,0.73,-0.17,1.013,-0.168,0.866,-0.932,2.535,-0.367,0.713,0.096,0.315,0.306,0.759
"Mplus VERSION 7.4 (Mac)","0.1","11/06/2015"," 2:26 PM","b1_male_aehplus_muscle_memory_grip_dsb.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_aehplus_muscle_memory_grip_dsb.out","satsa","b1","male","aehplus","grip","dsb",299,7,NA,41,-5280.247,10642.493,10794.212,10664.185,10655.8937782101,TRUE,TRUE,NA,0,1.434,0.645,2.223,0.026,0.001,0.004,0.367,0.713,0.025,0.057,0.447,0.655,-0.017,0.056,-0.306,0.76,-0.142,0.26,-0.545,0.585,35.397,5.378,6.581,0,0.041,0.033,1.255,0.21,0.292,0.36,0.81,0.418,34.989,2.259,15.486,0,0.668,0.108,6.164,0,0,0.001,0.539,0.59,-0.002,0.006,-0.273,0.785,0.837,0.039,21.618,0,36.857,0.829,44.445,0,-0.947,0.081,-11.677,0,3.832,0.176,21.806,0,-0.049,0.015,-3.376,0.001,"0.295","0.130","2.276","0.023","0.387","1.055","0.366","0.714","-0.026","0.048","-0.545","0.586",-0.464,0.06,-7.671,0,-0.02,0.006,-3.215,0.001,-0.019,0.01,-1.998,0.046,-0.002,0.001,-2.372,0.018,0.076,0.565,0.135,0.893,-0.003,0.039,-0.076,0.94,0.314,0.087,3.623,0,-0.011,0.006,-1.967,0.049,0.375,0.089,4.219,0,-0.002,0.007,-0.367,0.714,0.037,0.013,2.854,0.004,0,0.001,-0.11,0.912,1.647,1.035,1.591,0.112,0.022,0.083,0.262,0.793,0.033,0.171,0.191,0.849,0.011,0.013,0.816,0.415,-0.403,1.492,-0.27,0.787,0.05,0.099,0.501,0.616,-0.217,0.211,-1.031,0.303,-0.009,0.019,-0.459,0.646,-2.497,4.973,-0.502,0.616,-0.18,0.815,-0.221,0.825,-0.254,1.301,-0.195,0.845,0.026,0.233,0.113,0.91
"Mplus VERSION 7.4 (Mac)","0.1","11/06/2015"," 2:27 PM","b1_male_aehplus_muscle_memory_grip_dsf.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_aehplus_muscle_memory_grip_dsf.out","satsa","b1","male","aehplus","grip","dsf",299,7,NA,41,-5201.233,10484.466,10636.184,10506.157,10497.8667782101,TRUE,TRUE,NA,0,0.844,0.655,1.287,0.198,0.001,0.003,0.389,0.697,0.056,0.052,1.074,0.283,-0.003,0.049,-0.071,0.944,0.163,0.226,0.719,0.472,35.362,5.226,6.766,0,0.041,0.033,1.237,0.216,0.298,0.349,0.852,0.394,34.983,2.304,15.182,0,0.643,0.113,5.688,0,0,0,0.446,0.655,-0.001,0.006,-0.221,0.825,0.698,0.032,21.492,0,36.827,0.823,44.73,0,-0.948,0.083,-11.48,0,5.341,0.139,38.508,0,-0.023,0.013,-1.742,0.082,"0.177","0.130","1.365","0.172","0.349","0.869","0.402","0.688","0.033","0.046","0.721","0.471",-0.469,0.06,-7.808,0,-0.02,0.006,-3.14,0.002,-0.012,0.009,-1.292,0.197,-0.001,0.001,-1.281,0.2,0.072,0.565,0.127,0.899,-0.003,0.04,-0.063,0.95,0.248,0.072,3.432,0.001,-0.005,0.006,-0.932,0.351,0.371,0.088,4.23,0,-0.002,0.007,-0.322,0.748,0.047,0.013,3.603,0,-0.001,0.001,-0.845,0.398,1.677,1.016,1.65,0.099,0.021,0.083,0.258,0.796,0.006,0.139,0.042,0.966,0.006,0.012,0.517,0.605,-0.353,1.498,-0.236,0.814,0.052,0.106,0.488,0.625,-0.063,0.221,-0.283,0.777,-0.015,0.022,-0.706,0.48,-2.514,3.937,-0.639,0.523,-0.186,0.507,-0.367,0.714,-0.739,0.608,-1.216,0.224,0.03,0.126,0.236,0.814
"Mplus VERSION 7.4 (Mac)","0.1","11/06/2015"," 2:27 PM","b1_male_aehplus_muscle_reasoning_grip_block.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_aehplus_muscle_reasoning_grip_block.out","satsa","b1","male","aehplus","grip","block",298,7,NA,41,-6737.589,13557.178,13708.759,13578.733,13570.631125,TRUE,TRUE,NA,0,12.354,3.775,3.273,0.001,0.025,0.015,1.69,0.091,0.073,0.26,0.279,0.78,0.077,0.259,0.297,0.766,2.096,0.866,2.422,0.015,35.599,5.671,6.278,0,0.032,0.032,1.014,0.311,0.344,0.386,0.891,0.373,35.191,2.284,15.411,0,32.875,3.927,8.372,0,0.045,0.013,3.459,0.001,-0.283,0.198,-1.435,0.151,9.727,0.559,17.411,0,36.863,0.852,43.25,0,-0.962,0.084,-11.418,0,15.975,0.768,20.805,0,-0.412,0.063,-6.501,0,"0.361","0.089","4.078","0.000","0.648","0.390","1.660","0.097","0.113","0.045","2.519","0.012",-0.472,0.062,-7.583,0,-0.021,0.006,-3.31,0.001,-0.376,0.057,-6.55,0,-0.017,0.004,-3.951,0,0.102,0.566,0.18,0.857,-0.009,0.039,-0.221,0.825,2.305,0.47,4.91,0,-0.028,0.025,-1.114,0.265,0.368,0.088,4.208,0,-0.002,0.007,-0.276,0.782,0.097,0.07,1.392,0.164,0.006,0.005,1.254,0.21,1.685,1.041,1.618,0.106,0.015,0.081,0.179,0.858,0.325,0.848,0.383,0.702,-0.035,0.059,-0.59,0.555,-0.41,1.5,-0.273,0.785,0.048,0.096,0.5,0.617,-0.243,1.06,-0.229,0.819,-0.004,0.11,-0.034,0.973,-2.662,3.134,-0.85,0.396,-0.106,0.438,-0.242,0.809,-4.291,5.789,-0.741,0.459,0.162,0.482,0.336,0.737
"Mplus VERSION 7.4 (Mac)","0.1","11/06/2015"," 2:33 PM","b1_male_aehplus_muscle_speed_grip_symbol.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_aehplus_muscle_speed_grip_symbol.out","satsa","b1","male","aehplus","grip","symbol",299,7,NA,41,-7126.611,14335.222,14486.941,14356.914,14348.6227782101,TRUE,TRUE,NA,0,14.813,5.05,2.933,0.003,-0.002,0.021,-0.117,0.907,0.247,0.354,0.696,0.486,0.245,0.393,0.623,0.533,3.378,1.356,2.491,0.013,35.587,5.299,6.715,0,0.037,0.032,1.145,0.252,0.329,0.352,0.936,0.349,35.023,2.321,15.09,0,76.285,9.297,8.205,0,0.073,0.028,2.648,0.008,-0.854,0.388,-2.201,0.028,23.699,1.057,22.43,0,36.835,0.831,44.343,0,-0.952,0.081,-11.729,0,32.616,1.147,28.432,0,-0.894,0.084,-10.69,0,"0.284","0.088","3.244","0.001","-0.047","0.411","-0.115","0.908","0.117","0.047","2.512","0.012",-0.473,0.061,-7.796,0,-0.021,0.006,-3.289,0.001,-0.696,0.08,-8.709,0,-0.032,0.006,-5.315,0,0.057,0.569,0.099,0.921,-0.002,0.04,-0.057,0.955,3.722,0.656,5.677,0,0.007,0.043,0.167,0.868,0.373,0.091,4.123,0,-0.003,0.007,-0.412,0.68,0.231,0.102,2.264,0.024,0.005,0.006,0.908,0.364,1.737,1.042,1.668,0.095,0.007,0.081,0.082,0.935,-0.423,1.273,-0.333,0.739,-0.129,0.087,-1.485,0.138,-0.375,1.431,-0.262,0.793,0.044,0.098,0.445,0.656,-1.124,1.94,-0.579,0.562,-0.016,0.144,-0.111,0.911,-2.555,3.083,-0.829,0.407,-0.189,0.9,-0.21,0.834,-0.738,12.057,-0.061,0.951,-0.029,1.024,-0.029,0.977
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:17 PM","b1_male_aehplus_pulmonary_executive_fev_digitsback.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_aehplus_pulmonary_executive_fev_digitsback.out","satsa","b1","male","aehplus","fev","digitsback",300,7,NA,41,-2215.486,4512.972,4664.828,4534.8,4526.3208372093,TRUE,TRUE,NA,0,0.094,0.042,2.216,0.027,0,0,-0.563,0.573,0.002,0.004,0.486,0.627,0.001,0.003,0.249,0.803,-0.009,0.01,-0.842,0.4,0.269,0.035,7.78,0,0,0,2.462,0.014,0.001,0.002,0.798,0.425,0.09,0.004,23.539,0,0.675,0.112,6.052,0,0,0.001,0.602,0.547,-0.003,0.006,-0.427,0.669,0.834,0.038,21.698,0,2.555,0.074,34.398,0,-0.046,0.007,-6.566,0,3.852,0.166,23.202,0,-0.051,0.014,-3.49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.041,0.006,-7.254,0,0,0,-0.859,0.39,-0.019,0.01,-2.009,0.045,-0.002,0.001,-2.297,0.022,0.039,0.042,0.917,0.359,0,0.002,0.125,0.9,0.314,0.085,3.696,0,-0.01,0.006,-1.777,0.076,0.035,0.007,5.224,0,0,0,-0.4,0.69,0.037,0.013,2.782,0.005,0,0.001,0.017,0.987,-0.113,0.082,-1.379,0.168,0,0.006,0,1,0.023,0.165,0.14,0.889,0.012,0.013,0.929,0.353,-0.273,0.119,-2.303,0.021,0.004,0.007,0.599,0.549,-0.222,0.212,-1.047,0.295,-0.008,0.018,-0.427,0.669,-0.448,0.246,-1.823,0.068,0.017,0.036,0.48,0.631,-0.234,0.836,-0.28,0.78,0.023,0.099,0.238,0.812
